Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29G66115,RB15969030,2019-11-07,MR. WICHANCHAI  S.,11/2019,2020-01-06,1.00000,THB,134006.80,THB,134006.80,134006.80,0.00,0.00,0.00,0.00,1000207803,,RB1
BG00021087,บริษัท กฤษณ์ไฟเบอร์ซีเมนต์ จำก,PO01/0019651,RB15969031,2019-11-07,MS. AUSANEE  S.,11/2019,2019-12-07,1.00000,THB,9630.00,THB,9630.00,9630.00,0.00,0.00,0.00,0.00,1000207495,,
BG00012865,บริษัท แอคมิ 1975 จำกัด,PB19R00507,RB15969032,2019-11-07,MR. PRAMOTE R.,11/2019,2020-01-06,1.00000,THB,15087.00,THB,15087.00,15087.00,0.00,0.00,0.00,0.00,1000207209,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0393,RB15969033,2019-11-07,MR.PHASAKORN C.,11/2019,2020-02-29,1.00000,THB,545700.00,THB,545700.00,545700.00,0.00,0.00,0.00,0.00,1000207964,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0394,RB15969034,2019-11-07,MR.PHASAKORN C.,11/2019,2020-02-29,1.00000,THB,676026.00,THB,676026.00,676026.00,0.00,0.00,0.00,0.00,1000207970,,RB1
BG00013997,บริษัท สยามซานิทารีแวร์อินดัสท,4401002716,RB15969035,2019-11-07,MR. KEAITTICHAI  A.,11/2019,2019-12-07,1.00000,THB,168043.50,THB,168043.50,168043.50,0.00,0.00,0.00,0.00,1000206924,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1909-0072,RB15969036,2019-11-07,MR.PHASAKORN C.,11/2019,2020-02-05,1.00000,THB,351805.30,THB,351805.30,351805.30,0.00,0.00,0.00,0.00,1000206128,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1908-0100,RB15969037,2019-11-07,MR.PHASAKORN C.,11/2019,2020-02-05,1.00000,THB,207012.90,THB,207012.90,207012.90,0.00,0.00,0.00,0.00,1000207932,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L23439,RB15969040,2019-11-07,MR. KEAITTICHAI  A.,11/2019,2019-12-31,1.00000,THB,111384.86,THB,111384.86,111384.86,0.00,0.00,0.00,0.00,1000207924,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L23500,RB15969041,2019-11-07,MR. KEAITTICHAI  A.,11/2019,2019-12-31,1.00000,THB,23379.50,THB,23379.50,23379.50,0.00,0.00,0.00,0.00,1000208008,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20191000202,RB15969043,2019-11-07,MR. KEAITTICHAI  A.,11/2019,2019-12-07,1.00000,THB,93478.41,THB,93478.41,93478.41,0.00,0.00,0.00,0.00,1000207122,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460483640,RB15969045,2019-11-07,MR. WICHANCHAI  S.,11/2019,2020-02-05,1.00000,THB,250200.78,THB,250200.78,250200.78,0.00,0.00,0.00,0.00,1000207824,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,89G35635,RB15969046,2019-11-07,MR. WICHANCHAI  S.,11/2019,2020-01-06,1.00000,THB,432476.88,THB,432476.88,432476.88,0.00,0.00,0.00,0.00,1000207825,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1910-076,RB15969090,2019-11-07,TAKDANAI Y.,11/2019,2019-11-27,1.00000,THB,446947.56,THB,446947.56,446947.56,0.00,0.00,0.00,0.00,1000207398,,
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1911-021,RB15969136,2019-11-07,TAKDANAI Y.,11/2019,2020-01-06,1.00000,THB,48535.20,THB,48535.20,48535.20,0.00,0.00,0.00,0.00,1000207958,,
BG00019568,บริษัท สยามอีเทอร์โฟม จำกัด,62-0397,RB15969164,2019-11-07,MR.PHASAKORN C.,11/2019,2020-02-29,1.00000,THB,3524.58,THB,3524.58,3524.58,0.00,0.00,0.00,0.00,1000208631,,
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1911-00106,RB15969048,2019-11-08,MR. SONGTHAM C.,11/2019,2020-03-07,1.00000,THB,17976.00,THB,17976.00,17976.00,0.00,0.00,0.00,0.00,1000208039,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1911-00078,RB15969049,2019-11-08,MR. SONGTHAM C.,11/2019,2020-03-07,1.00000,THB,36808.00,THB,36808.00,36808.00,0.00,0.00,0.00,0.00,1000207997,,RB1
BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จ,PO62110056,RB15969050,2019-11-08,MR. PRAMOTE R.,11/2019,2020-01-22,1.00000,THB,115011.09,THB,115011.09,115011.09,0.00,0.00,0.00,0.00,1000207977,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400134833(AM)TPC6,RB15969051,2019-11-08,MS. KULASAB,11/2019,2020-02-06,1.00000,THB,6420.00,THB,6420.00,6420.00,0.00,0.00,0.00,0.00,1000207929,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400134832(AM)TPC2,RB15969052,2019-11-08,MS. KULASAB,11/2019,2020-02-06,1.00000,THB,6420.00,THB,6420.00,6420.00,0.00,0.00,0.00,0.00,1000207927,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400134832(AM)TPC2,RB15969053,2019-11-08,MS. KULASAB,11/2019,2020-02-06,1.00000,THB,103790.00,THB,103790.00,103790.00,0.00,0.00,0.00,0.00,1000207926,,RB1
BG00013263,ห้างหุ้นส่วนจำกัด บี อาร์ เอ็ม,PO62110005,RB15969054,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-02-29,1.00000,THB,211860.00,THB,211860.00,211860.00,0.00,0.00,0.00,0.00,1000207855,,
BG00012943,บริษัท เค.คอสมิค จำกัด,PO6211-0502,RB15969055,2019-11-08,MR. PRAMOTE R.,11/2019,2020-01-07,1.00000,THB,184896.00,THB,184896.00,184896.00,0.00,0.00,0.00,0.00,1000207835,,
BG00013293,ห้างหุ้นส่วนจำกัด ซันเพนท์,'-,RB15969056,2019-11-08,MR. SONGTHAM C.,11/2019,2020-01-07,1.00000,THB,28248.00,THB,28248.00,28248.00,0.00,0.00,0.00,0.00,1000207832,,
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210081873,RB15969057,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-03-07,1.00000,THB,102720.00,THB,102720.00,102720.00,0.00,0.00,0.00,0.00,1000207530,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400134733(AM)TPC2,RB15969058,2019-11-08,MS. KULASAB,11/2019,2020-02-06,1.00000,THB,102720.00,THB,102720.00,102720.00,0.00,0.00,0.00,0.00,1000207419,,RB1
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210081775,RB15969059,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-03-07,1.00000,THB,99510.00,THB,99510.00,99510.00,0.00,0.00,0.00,0.00,1000207107,,RB1
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210081775,RB15969060,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-03-07,1.00000,THB,303880.00,THB,303880.00,303880.00,0.00,0.00,0.00,0.00,1000207107,,RB1
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM1910006,RB15969061,2019-11-08,MR. PRAMOTE R.,11/2019,2020-02-06,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000206476,,RB1
BG00013069,บริษัท สหไทยใยแก้ว จำกัด,1DM-PM1910005,RB15969062,2019-11-08,MR. PRAMOTE R.,11/2019,2020-02-06,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000205725,,RB1
BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,4000009623,RB15969063,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-03-07,1.00000,THB,78110.00,THB,78110.00,78110.00,0.00,0.00,0.00,0.00,1000205696,,RB1
BG00013191,บริษัท อารีย์อภิรักษ์ จำกัด,'-,RB15969064,2019-11-08,MR. PRAMOTE R.,11/2019,2020-01-07,1.00000,THB,88007.50,THB,88007.50,88007.50,0.00,0.00,0.00,0.00,1000208077,,RB1
BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,PO62101742,RB15969065,2019-11-08,MR. PRAMOTE R.,11/2019,2019-12-08,1.00000,THB,43870.00,THB,43870.00,43870.00,0.00,0.00,0.00,0.00,1000208073,,
BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,PO62100522,RB15969066,2019-11-08,MR. PRAMOTE R.,11/2019,2019-12-08,1.00000,THB,34775.00,THB,34775.00,34775.00,0.00,0.00,0.00,0.00,1000208071,,
BG00013679,บริษัท ดีแอล ดีลักซ์ จำกัด,S6211002,RB15969067,2019-11-08,MR. PRAMOTE R.,11/2019,2019-12-08,1.00000,THB,14980.00,THB,14980.00,14980.00,0.00,0.00,0.00,0.00,1000207769,,RB1
BG00013158,บริษัท  เลิศวัฒนกิจ  จำกัด,'-,RB15969068,2019-11-08,MS. KULASAB,11/2019,2020-03-07,1.00000,THB,176550.00,THB,176550.00,176550.00,0.00,0.00,0.00,0.00,1000208204,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201306,RB15969069,2019-11-08,MR. PRAMOTE R.,11/2019,2020-03-07,1.00000,THB,13428.50,THB,13428.50,13428.50,0.00,0.00,0.00,0.00,1000208120,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201305,RB15969070,2019-11-08,MR. PRAMOTE R.,11/2019,2020-03-07,1.00000,THB,80918.75,THB,80918.75,80918.75,0.00,0.00,0.00,0.00,1000208119,,RB1
BG00013261,บริษัท วิคเคมพัฒนา จำกัด,'-,RB15969071,2019-11-08,MS. KULASAB,11/2019,2019-12-08,1.00000,THB,4815.00,THB,4815.00,4815.00,0.00,0.00,0.00,0.00,1000208118,,
BG00013230,บริษัท อินฟินิต สเปเชียล โปรดั,PO-6211000008,RB15969072,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-02-06,1.00000,THB,40660.00,THB,40660.00,40660.00,0.00,0.00,0.00,0.00,1000208106,,RB1
BG00012071,บริษัท พี.ไมตี้เทค จำกัด,'-,RB15969073,2019-11-08,MS. KULASAB,11/2019,2020-03-07,1.00000,THB,56752.80,THB,56752.80,56752.80,0.00,0.00,0.00,0.00,1000208164,,RB1
BG00012071,บริษัท พี.ไมตี้เทค จำกัด,'-,RB15969074,2019-11-08,MR. PRAMOTE R.,11/2019,2020-03-07,1.00000,THB,124120.00,THB,124120.00,124120.00,0.00,0.00,0.00,0.00,1000208163,,RB1
BG00013206,บริษัท พิดิไลต์ แบมโก จำกัด,LPO1920/1519,RB15969075,2019-11-08,NEW SALESMAN 2,11/2019,2019-12-31,1.00000,THB,98440.00,THB,98440.00,98440.00,0.00,0.00,0.00,0.00,1000208051,,RB1
BG00013138,บริษัท ยูเนียนคาร์ตอน อินดัสทร,19110033,RB15969076,2019-11-08,MR. PRAMOTE R.,11/2019,2020-01-07,1.00000,THB,47080.00,THB,47080.00,47080.00,0.00,0.00,0.00,0.00,1000208038,,RB1
BG00013145,บริษัท ยูไทย คาร์ตอนส์ จำกัด,PO6201934,RB15969077,2019-11-08,MR. PRAMOTE R.,11/2019,2020-02-06,1.00000,THB,17655.00,THB,17655.00,17655.00,0.00,0.00,0.00,0.00,1000207706,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6210-214,RB15969078,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-02-06,1.00000,THB,237540.00,THB,237540.00,237540.00,0.00,0.00,0.00,0.00,1000206887,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6210-213,RB15969079,2019-11-08,Sathitpong Khongwanglam,11/2019,2020-02-06,1.00000,THB,237540.00,THB,237540.00,237540.00,0.00,0.00,0.00,0.00,1000206885,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO191031-013,RB15969081,2019-11-08,MR. KEAITTICHAI  A.,11/2019,2020-01-07,1.00000,THB,118211.89,THB,118211.89,118211.89,0.00,0.00,0.00,0.00,1000207461,,RB1
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15969082,2019-11-08,MR. KEAITTICHAI  A.,11/2019,2020-01-07,1.00000,THB,519164.00,THB,519164.00,519164.00,0.00,0.00,0.00,0.00,1000207220,,RB1
BG00022241,บริษัท บางกอกซีท จำกัด,BS19-10-047,RB15969083,2019-11-08,MR. WICHANCHAI  S.,11/2019,2020-02-06,1.00000,THB,333859.37,THB,333859.37,333859.37,0.00,0.00,0.00,0.00,1000206909,,
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201918114,RB15969084,2019-11-08,MR.PHASAKORN C.,11/2019,2020-01-07,1.00000,THB,7631.37,THB,7631.37,7631.37,0.00,0.00,0.00,0.00,1000206012,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201918113,RB15969085,2019-11-08,MR.PHASAKORN C.,11/2019,2020-01-07,1.00000,THB,379324.89,THB,379324.89,379324.89,0.00,0.00,0.00,0.00,1000206001,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L23508,RB15969086,2019-11-08,MR. KEAITTICHAI  A.,11/2019,2019-12-31,1.00000,THB,112763.02,THB,112763.02,112763.02,0.00,0.00,0.00,0.00,1000208080,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0398,RB15969087,2019-11-08,MR.PHASAKORN C.,11/2019,2020-02-29,1.00000,THB,93304.00,THB,93304.00,93304.00,0.00,0.00,0.00,0.00,1000208246,,RB1
BG00014202,บริษัท โตโยต้า โบโชคุ เกตเวย์,ST191113,RB15969088,2019-11-08,MR. WICHANCHAI  S.,11/2019,2020-02-06,1.00000,THB,2568.00,THB,2568.00,2568.00,0.00,0.00,0.00,0.00,1000207900,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460484109,RB15969091,2019-11-08,MR. WICHANCHAI  S.,11/2019,2020-02-06,1.00000,THB,174645.40,THB,174645.40,174645.40,0.00,0.00,0.00,0.00,1000208097,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450259378,RB15969092,2019-11-08,MR. WICHANCHAI  S.,11/2019,2020-01-07,1.00000,THB,244623.40,THB,244623.40,244623.40,0.00,0.00,0.00,0.00,1000207998,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-11-401,RB15969093,2019-11-08,MR. KEAITTICHAI  A.,11/2019,2020-01-22,1.00000,THB,323675.00,THB,323675.00,323675.00,0.00,0.00,0.00,0.00,1000208018,,RB1
BG00012870,บริษัท เอพินา อุตสาหกรรม จำกัด,PO6211-00006,RB15969094,2019-11-08,MR. PRAMOTE R.,11/2019,2019-12-08,1.00000,THB,127843.60,THB,127843.60,127843.60,0.00,0.00,0.00,0.00,1000207699,,
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500049359,RB15969095,2019-11-08,MS. KULASAB,11/2019,2020-01-07,1.00000,THB,84744.00,THB,84744.00,84744.00,0.00,0.00,0.00,0.00,1000207489,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500049468,RB15969096,2019-11-08,MS. KULASAB,11/2019,2020-01-07,1.00000,THB,84744.00,THB,84744.00,84744.00,0.00,0.00,0.00,0.00,1000207353,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,89G36020,RB15969098,2019-11-08,MR. WICHANCHAI  S.,11/2019,2020-01-07,1.00000,THB,434265.92,THB,434265.92,434265.92,0.00,0.00,0.00,0.00,1000208114,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-11-402,RB15969099,2019-11-08,MR. KEAITTICHAI  A.,11/2019,2020-01-22,1.00000,THB,21400.00,THB,21400.00,21400.00,0.00,0.00,0.00,0.00,1000208266,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P191110,RB15969158,2019-11-08,MR. PRAMOTE R.,11/2019,2019-11-08,1.00000,THB,2117.32,THB,2117.32,0.00,2117.32,0.00,0.00,0.00,1000208412,,
BG00013530,บริษัท เอกเกษม จำกัด,'-,RB15969100,2019-11-09,NEW SALESMAN 2,11/2019,2020-01-08,1.00000,THB,16050.00,THB,16050.00,16050.00,0.00,0.00,0.00,0.00,1000208159,,
BG00013327,บริษัท ยูนีค อินดัสเตรียล แพ็ค,PO62111245,RB15969101,2019-11-09,MR. PRAMOTE R.,11/2019,2020-01-08,1.00000,THB,275546.40,THB,275546.40,275546.40,0.00,0.00,0.00,0.00,1000208121,,
BG00013106,บริษัท สหไทยอาวากระดาษ จำกัด,'-,RB15969102,2019-11-09,MR. PRAMOTE R.,11/2019,2020-02-07,1.00000,THB,173875.00,THB,173875.00,173875.00,0.00,0.00,0.00,0.00,1000207660,,RB1
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19001664/OP,RB15969103,2019-11-09,MS. KULASAB,11/2019,2020-02-07,1.00000,THB,529650.00,THB,529650.00,529650.00,0.00,0.00,0.00,0.00,1000200124,,RB1
BG00013106,บริษัท สหไทยอาวากระดาษ จำกัด,DM-19110017,RB15969104,2019-11-09,MR. PRAMOTE R.,11/2019,2020-02-07,1.00000,THB,347750.00,THB,347750.00,347750.00,0.00,0.00,0.00,0.00,1000207138,,RB1
BG00013982,"A.J. PLAST PUBLIC CO.,LTD.",146467,RB15969105,2019-11-09,MR. KASIN M.,11/2019,2019-12-09,1.00000,THB,277344.00,THB,277344.00,277344.00,0.00,0.00,0.00,0.00,1000208288,,
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1911-026,RB15969106,2019-11-09,TAKDANAI Y.,11/2019,2019-11-29,1.00000,THB,446947.56,THB,446947.56,446947.56,0.00,0.00,0.00,0.00,1000208298,,
BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,'-,RB15969107,2019-11-09,MS. KULASAB,11/2019,2020-02-07,1.00000,THB,200625.00,THB,200625.00,200625.00,0.00,0.00,0.00,0.00,1000208296,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1911-00106,RB15969108,2019-11-09,MR. SONGTHAM C.,11/2019,2020-03-08,1.00000,THB,11984.00,THB,11984.00,11984.00,0.00,0.00,0.00,0.00,1000208039,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P191109,RB15969110,2019-11-09,MR. PRAMOTE R.,11/2019,2019-11-09,1.00000,THB,5397.08,THB,5397.08,0.00,5397.08,0.00,0.00,0.00,1000208245,,
BG00013331,บริษัท เคมีเมท จำกัด,P191105,RB15969112,2019-11-09,MR. PRAMOTE R.,11/2019,2020-02-29,1.00000,THB,42800.00,THB,42800.00,42800.00,0.00,0.00,0.00,0.00,1000207785,,
BG00013331,บริษัท เคมีเมท จำกัด,P191112,RB15969113,2019-11-09,MR. PRAMOTE R.,11/2019,2019-11-09,1.00000,THB,60198.20,THB,60198.20,0.00,60198.20,0.00,0.00,0.00,1000208439,,
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1911-029,RB15969114,2019-11-09,TAKDANAI Y.,11/2019,2020-01-08,1.00000,THB,11543.16,THB,11543.16,11543.16,0.00,0.00,0.00,0.00,1000208173,,
BG00013263,ห้างหุ้นส่วนจำกัด บี อาร์ เอ็ม,PO62110005,RB15969116,2019-11-09,Sathitpong Khongwanglam,11/2019,2020-02-29,1.00000,THB,54570.00,THB,54570.00,54570.00,0.00,0.00,0.00,0.00,1000207855,,
BG00013589,บริษัท คัลเลอร์ เอ็กซ์ตร้า พลั,'-,RB15969117,2019-11-09,Sathitpong Khongwanglam,11/2019,2020-01-08,1.00000,THB,58422.00,THB,58422.00,58422.00,0.00,0.00,0.00,0.00,1000208396,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1911-030,RB15969119,2019-11-09,TAKDANAI Y.,11/2019,2020-01-08,1.00000,THB,24267.60,THB,24267.60,24267.60,0.00,0.00,0.00,0.00,1000208432,,
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29G66687,RB15969120,2019-11-09,MR. WICHANCHAI  S.,11/2019,2020-01-08,1.00000,THB,67003.40,THB,67003.40,67003.40,0.00,0.00,0.00,0.00,1000208094,,RB1
