Bill.Doc.,Item,S,Created,BillT,Net Value,Curr.,SOrg.,DChl,DstC,SDst,CGrp,Payer,Name of the payer,Address,Material,Description,Prod.hier.,Plnt,Batch,  Bill.qty,SU,S,Descript.,BlCat,Bill. Date,DocCa
RB15949666,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CD8003,0,KG,,Posted in FI,L,05.04.2018,M
RB15949666,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CC8013,0,KG,,Posted in FI,L,05.04.2018,M
RB15949666,22,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CC8014,0,KG,,Posted in FI,L,05.04.2018,M
RB15949666,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CC8002,0,KG,,Posted in FI,L,05.04.2018,M
RB15949263,20,,RB_TW070,ZF2,"38,400.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CC8002,400,KG,,Posted in FI,L,27.03.2018,M
RB15949181,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CC8002,0,KG,,Posted in FI,L,23.03.2018,M
RB15949181,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CC8002,0,KG,,Posted in FI,L,23.03.2018,M
RB15949181,30,,RB_TW070,ZF2,"156,000.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CC8011,"2,000.00",KG,,Posted in FI,L,23.03.2018,M
RB15949181,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8005,0,KG,,Posted in FI,L,23.03.2018,M
RB15949181,42,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8006,0,KG,,Posted in FI,L,23.03.2018,M
RB15949181,51,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8001,0,KG,,Posted in FI,L,23.03.2018,M
RB15949181,61,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CC8002,0,KG,,Posted in FI,L,23.03.2018,M
RB15949046,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8010,0,KG,,Posted in FI,L,20.03.2018,M
RB15949045,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CC8002,0,KG,,Posted in FI,L,20.03.2018,M
RB15949044,20,,RB_TW070,ZF2,"30,000.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8009,400,KG,,Posted in FI,L,20.03.2018,M
RB15949043,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CC8002,0,KG,,Posted in FI,L,20.03.2018,M
RB15948849,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8008,0,KG,,Posted in FI,L,15.03.2018,M
RB15948848,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8005,0,KG,,Posted in FI,L,15.03.2018,M
RB15948848,30,,RB_SW027,ZF2,"78,000.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CC8010,"1,000.00",KG,,Posted in FI,L,15.03.2018,M
RB15948848,40,,RB_SW027,ZF2,"48,600.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CA8001,600,KG,,Posted in FI,L,15.03.2018,M
RB15948757,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CC8009,0,KG,,Posted in FI,L,13.03.2018,M
RB15948757,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8005,0,KG,,Posted in FI,L,13.03.2018,M
RB15948757,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CA8001,0,KG,,Posted in FI,L,13.03.2018,M
RB15948757,32,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CC8002,0,KG,,Posted in FI,L,13.03.2018,M
RB15948573,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CB8004,0,KG,,Posted in FI,L,08.03.2018,M
RB15948573,20,,RB_TW070,ZF2,"76,800.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CB8001,800,KG,,Posted in FI,L,08.03.2018,M
RB15948573,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CA8001,0,KG,,Posted in FI,L,08.03.2018,M
RB15948514,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,07.03.2018,M
RB15948514,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CB8008,0,KG,,Posted in FI,L,07.03.2018,M
RB15948514,30,,RB_TW070,ZF2,"105,000.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR48B000-DR000200,U-VAN 48B,,RB11,CB8007,"1,400.00",KG,,Posted in FI,L,07.03.2018,M
RB15948514,40,,RB_TW070,ZF2,"60,600.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8001,600,KG,,Posted in FI,L,07.03.2018,M
RB15948276,11,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,02.03.2018,M
RB15948276,21,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CA8001,0,KG,,Posted in FI,L,02.03.2018,M
RB15948276,30,,RB_SW027,Z1,"78,000.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CB8007,"1,000.00",KG,,Posted in FI,L,02.03.2018,M
RB15948276,41,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CB8001,0,KG,,Posted in FI,L,02.03.2018,M
RB15948276,51,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CA8001,0,KG,,Posted in FI,L,02.03.2018,M
RB15947884,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CA8001,0,KG,,Posted in FI,L,21.02.2018,M
RB15947884,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CB8006,0,KG,,Posted in FI,L,21.02.2018,M
RB15947884,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8003,0,KG,,Posted in FI,L,21.02.2018,M
RB15947884,41,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CA8001,0,KG,,Posted in FI,L,21.02.2018,M
RB15947425,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,08.02.2018,M
RB15947425,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CA8003,0,KG,,Posted in FI,L,08.02.2018,M
RB15947425,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CA8001,0,KG,,Posted in FI,L,08.02.2018,M
RB15947305,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CA8001,0,KG,,Posted in FI,L,06.02.2018,M
RB15947305,20,,RB_SW027,ZF2,"156,000.00",THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CA8003,"2,000.00",KG,,Posted in FI,L,06.02.2018,M
RB15947305,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CM7011,0,KG,,Posted in FI,L,06.02.2018,M
RB15947091,11,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,01.02.2018,M
RB15947091,21,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8001,0,KG,,Posted in FI,L,01.02.2018,M
RB15947091,31,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CM7012,0,KG,,Posted in FI,L,01.02.2018,M
RB15946846,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CM7051,0,KG,,Posted in FI,L,25.01.2018,M
RB15946846,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8001,0,KG,,Posted in FI,L,25.01.2018,M
RB15946846,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CM7011,0,KG,,Posted in FI,L,25.01.2018,M
RB15946845,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,25.01.2018,M
RB15946845,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CM7051,0,KG,,Posted in FI,L,25.01.2018,M
RB15946845,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8001,0,KG,,Posted in FI,L,25.01.2018,M
RB15946845,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CM7012,0,KG,,Posted in FI,L,25.01.2018,M
RB15946508,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR225000-DR000200,U-VAN 225,,RB11,CM7014,0,KG,,Posted in FI,L,16.01.2018,M
RB15946508,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CM7028,0,KG,,Posted in FI,L,16.01.2018,M
RB15946508,22,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8001,0,KG,,Posted in FI,L,16.01.2018,M
RB15946508,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CL7011,0,KG,,Posted in FI,L,16.01.2018,M
RB15946508,32,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CM7012,0,KG,,Posted in FI,L,16.01.2018,M
RB15946179,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CL7007,0,KG,,Posted in FI,L,09.01.2018,M
RB15946179,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CM7050,0,KG,,Posted in FI,L,09.01.2018,M
RB15946179,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CM7027,0,KG,,Posted in FI,L,09.01.2018,M
RB15946179,32,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CM7028,0,KG,,Posted in FI,L,09.01.2018,M
RB15946179,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CL7011,0,KG,,Posted in FI,L,09.01.2018,M
RB15945969,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR286000-DR000200,U-VAN 28-60,,RB11,CM7049,0,KG,,Posted in FI,L,03.01.2018,M
RB15945969,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CM7027,0,KG,,Posted in FI,L,03.01.2018,M
RB15945969,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CL7010,0,KG,,Posted in FI,L,03.01.2018,M
RB15945969,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52585,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CL7011,0,KG,,Posted in FI,L,03.01.2018,M
