Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CC8001,01-03-18,01-03-19,02-03-18,40000045125,Acid Value,0.7,0.5,2.5,JIS K5407
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CC8001,01-03-18,01-03-19,02-03-18,40000045125,Appearance,A012,,,Visual Check
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CC8001,01-03-18,01-03-19,02-03-18,40000045125,Color,1,-999,3,JIS K5400
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CC8001,01-03-18,01-03-19,02-03-18,40000045125,Non Volatile Content,49.0,48.5,51.5,JIS K5407
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CC8001,01-03-18,01-03-19,02-03-18,40000045125,Viscosity,A119,,,JIS K5400
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8004,09-03-18,05-09-18,09-03-18,40000045410,Appearance,A001,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046266,Appearance,A001,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8004,09-03-18,05-09-18,09-03-18,40000045410,Color,A005,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046266,Color,A005,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8004,09-03-18,05-09-18,09-03-18,40000045410,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046266,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8004,09-03-18,05-09-18,09-03-18,40000045410,Particle Size,0.208,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046266,Particle Size,0.198,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8004,09-03-18,05-09-18,09-03-18,40000045410,pH,8.68,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046266,pH,8.75,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8004,09-03-18,05-09-18,09-03-18,40000045410,Specific Gravity,1.065,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046266,Specific Gravity,1.062,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8004,09-03-18,05-09-18,09-03-18,40000045410,Viscosity,50.0,-999.0,99.9,"30oC,Viscometer"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046266,Viscosity,58.1,-999.0,99.9,"30oC,Viscometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045089,Appearance,A001,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045093,Appearance,A001,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046268,Appearance,A001,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045089,Color,A005,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045093,Color,A005,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046268,Color,A005,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045089,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045093,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046268,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045089,Particle Size,0.200,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045093,Particle Size,0.200,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046268,Particle Size,0.198,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045089,pH,8.84,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045093,pH,8.84,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046268,pH,8.75,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045089,Specific Gravity,1.065,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045093,Specific Gravity,1.065,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046268,Specific Gravity,1.062,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045089,Viscosity,51.0,-999.0,99.9,"30oC,Viscometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CB8003,19-02-18,18-08-18,02-03-18,40000045093,Viscosity,51.0,-999.0,99.9,"30oC,Viscometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CC8005,25-03-18,21-09-18,27-03-18,40000046268,Viscosity,58.1,-999.0,99.9,"30oC,Viscometer"
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8001,05-03-18,05-03-19,06-03-18,40000045252,Acid Value,4.0,3.0,5.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8002,25-03-18,25-03-19,27-03-18,40000046282,Acid Value,3.9,3.0,5.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8001,05-03-18,05-03-19,06-03-18,40000045252,Appearance,A012,,,Visual Check
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8002,25-03-18,25-03-19,27-03-18,40000046282,Appearance,A012,,,Visual Check
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8001,05-03-18,05-03-19,06-03-18,40000045252,Color,1,-999,3,JIS K5400
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8002,25-03-18,25-03-19,27-03-18,40000046282,Color,1,-999,3,JIS K5400
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8001,05-03-18,05-03-19,06-03-18,40000045252,Non Volatile Content,60.2,58.0,62.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8002,25-03-18,25-03-19,27-03-18,40000046282,Non Volatile Content,59.8,58.0,62.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8001,05-03-18,05-03-19,06-03-18,40000045252,Viscosity,A095,,,JIS K5400
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CC8002,25-03-18,25-03-19,27-03-18,40000046282,Viscosity,A092,,,JIS K5400
ENJQB5100-DR000200,OLESTER QB510,RB11,A,CC8002,07-03-18,07-03-19,07-03-18,40000045349,Acid Value,5.7,5.3,7.3,JIS K5407
ENJQB5100-DR000200,OLESTER QB510,RB11,A,CC8002,07-03-18,07-03-19,07-03-18,40000045349,Appearance,A012,,,Visual Check
ENJQB5100-DR000200,OLESTER QB510,RB11,A,CC8002,07-03-18,07-03-19,07-03-18,40000045349,Color,1,-999,3,JIS K5400
ENJQB5100-DR000200,OLESTER QB510,RB11,A,CC8002,07-03-18,07-03-19,07-03-18,40000045349,Non Volatile Content,66.3,63.5,66.5,JIS K5407
ENJQB5100-DR000200,OLESTER QB510,RB11,A,CC8002,07-03-18,07-03-19,07-03-18,40000045349,Viscosity,A091,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8003,01-03-18,01-03-19,03-03-18,40000045146,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8004,02-03-18,02-03-19,03-03-18,40000045148,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8005,24-03-18,24-03-19,24-03-18,40000046189,Acid Value,6.1,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8006,24-03-18,24-03-19,25-03-18,40000046209,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8003,01-03-18,01-03-19,03-03-18,40000045146,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8004,02-03-18,02-03-19,03-03-18,40000045148,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8005,24-03-18,24-03-19,24-03-18,40000046189,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8006,24-03-18,24-03-19,25-03-18,40000046209,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8003,01-03-18,01-03-19,03-03-18,40000045146,Color,11,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8004,02-03-18,02-03-19,03-03-18,40000045148,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8005,24-03-18,24-03-19,24-03-18,40000046189,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8006,24-03-18,24-03-19,25-03-18,40000046209,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8003,01-03-18,01-03-19,03-03-18,40000045146,Non Volatile Content,61.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8004,02-03-18,02-03-19,03-03-18,40000045148,Non Volatile Content,61.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8005,24-03-18,24-03-19,24-03-18,40000046189,Non Volatile Content,61.1,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8006,24-03-18,24-03-19,25-03-18,40000046209,Non Volatile Content,60.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8003,01-03-18,01-03-19,03-03-18,40000045146,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8004,02-03-18,02-03-19,03-03-18,40000045148,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8005,24-03-18,24-03-19,24-03-18,40000046189,Viscosity,A110,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC8006,24-03-18,24-03-19,25-03-18,40000046209,Viscosity,A109,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Acid Value,7.1,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Acid Value,6.7,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Non Volatile Content,70.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Non Volatile Content,70.3,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Non Volatile Content,70.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Non Volatile Content,69.6,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Viscosity,A136,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Viscosity,A135,,,JIS K5400
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CC8002,10-03-18,06-09-18,11-03-18,40000045463,Acid Value,0.4,0.0,0.9,JIS K5407
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CC8002,10-03-18,06-09-18,11-03-18,40000045463,Appearance,A012,,,Visual Check
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CC8002,10-03-18,06-09-18,11-03-18,40000045463,Color,10,10,29,JIS K6901
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CC8002,10-03-18,06-09-18,11-03-18,40000045463,Crater,1,0,3,TMSC(A4 x 2Panel)
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CC8002,10-03-18,06-09-18,11-03-18,40000045463,MS,18.8,12.0,20.0,20oC
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CC8002,10-03-18,06-09-18,11-03-18,40000045463,Non Volatile Content,64.4,63.0,67.0,JIS K5407
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CC8002,10-03-18,06-09-18,11-03-18,40000045463,Viscosity,A074,,,JIS K5400
ENR225000-DR000200,U-VAN 225,RB11,A,CC8002,14-03-18,12-06-18,15-03-18,40000045652,Acid Value,0.9,0.0,0.9,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CC8002,14-03-18,12-06-18,15-03-18,40000045652,Appearance,A012,,,Visual Check
ENR225000-DR000200,U-VAN 225,RB11,A,CC8002,14-03-18,12-06-18,15-03-18,40000045652,Color,10,10,29,JIS K6901
ENR225000-DR000200,U-VAN 225,RB11,A,CC8002,14-03-18,12-06-18,15-03-18,40000045652,Crater,2,0,3,TMSC(A4 x 2Panel)
ENR225000-DR000200,U-VAN 225,RB11,A,CC8002,14-03-18,12-06-18,15-03-18,40000045652,MS,8.0,2.0,8.0,20oC
ENR225000-DR000200,U-VAN 225,RB11,A,CC8002,14-03-18,12-06-18,15-03-18,40000045652,Non Volatile Content,61.7,58.0,62.0,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CC8002,14-03-18,12-06-18,15-03-18,40000045652,Viscosity,A048,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8009,01-03-18,28-08-18,02-03-18,40000045129,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8010,04-03-18,31-08-18,04-03-18,40000045183,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8011,10-03-18,06-09-18,12-03-18,40000045478,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8012,18-03-18,14-09-18,19-03-18,40000045965,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8009,01-03-18,28-08-18,02-03-18,40000045129,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8010,04-03-18,31-08-18,04-03-18,40000045183,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8011,10-03-18,06-09-18,12-03-18,40000045478,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8012,18-03-18,14-09-18,19-03-18,40000045965,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8009,01-03-18,28-08-18,02-03-18,40000045129,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8010,04-03-18,31-08-18,04-03-18,40000045183,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8011,10-03-18,06-09-18,12-03-18,40000045478,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8012,18-03-18,14-09-18,19-03-18,40000045965,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8009,01-03-18,28-08-18,02-03-18,40000045129,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8010,04-03-18,31-08-18,04-03-18,40000045183,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8011,10-03-18,06-09-18,12-03-18,40000045478,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8012,18-03-18,14-09-18,19-03-18,40000045965,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8009,01-03-18,28-08-18,02-03-18,40000045129,MS,10.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8010,04-03-18,31-08-18,04-03-18,40000045183,MS,12.2,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8011,10-03-18,06-09-18,12-03-18,40000045478,MS,13.3,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,MS,12.5,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8012,18-03-18,14-09-18,19-03-18,40000045965,MS,12.6,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,MS,12.3,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,MS,13.2,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,MS,11.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8009,01-03-18,28-08-18,02-03-18,40000045129,Non Volatile Content,60.0,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8010,04-03-18,31-08-18,04-03-18,40000045183,Non Volatile Content,59.9,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8011,10-03-18,06-09-18,12-03-18,40000045478,Non Volatile Content,60.6,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Non Volatile Content,61.4,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8012,18-03-18,14-09-18,19-03-18,40000045965,Non Volatile Content,60.4,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Non Volatile Content,60.7,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Non Volatile Content,60.6,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Non Volatile Content,61.5,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8009,01-03-18,28-08-18,02-03-18,40000045129,Viscosity,A037,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8010,04-03-18,31-08-18,04-03-18,40000045183,Viscosity,A035,,,JIS K5400
