Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CH8013,03-08-18,30-01-19,09-08-18,40000051453,Viscosity,52.2,-999.0,99.9,"30oC,Viscometer"
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CH8004,13-08-18,13-08-19,15-08-18,40000051665,Acid Value,3.9,3.0,5.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CH8004,13-08-18,13-08-19,15-08-18,40000051665,Appearance,A012,,,Visual Check
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CH8004,13-08-18,13-08-19,15-08-18,40000051665,Color,1,-999,3,JIS K5400
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CH8004,13-08-18,13-08-19,15-08-18,40000051665,Non Volatile Content,58.6,58.0,62.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CH8004,13-08-18,13-08-19,15-08-18,40000051665,Viscosity,A097,,,JIS K5400
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CH8006,15-08-18,15-08-19,15-08-18,40000051667,Acid Value,5.8,5.0,7.0,JIS K5407
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CH8006,15-08-18,15-08-19,15-08-18,40000051667,Appearance,A012,,,Visual Check
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CH8006,15-08-18,15-08-19,15-08-18,40000051667,Color,1,-999,3,JIS K5400
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CH8006,15-08-18,15-08-19,15-08-18,40000051667,Non Volatile Content,61.4,58.5,61.5,JIS K5407
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CH8006,15-08-18,15-08-19,15-08-18,40000051667,Viscosity,A111,,,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8008,11-08-18,11-08-19,12-08-18,40000051573,Acid Value,5.5,4.5,6.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8008,11-08-18,11-08-19,12-08-18,40000051573,Appearance,A012,,,Visual Check
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8008,11-08-18,11-08-19,12-08-18,40000051573,Color,1,-999,3,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8008,11-08-18,11-08-19,12-08-18,40000051573,Non Volatile Content,60.1,59.5,61.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8008,11-08-18,11-08-19,12-08-18,40000051573,Viscosity,A113,,,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8009,18-08-18,18-08-19,20-08-18,40000051895,Acid Value,5.2,4.5,6.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8009,18-08-18,18-08-19,20-08-18,40000051895,Appearance,A012,,,Visual Check
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8009,18-08-18,18-08-19,20-08-18,40000051895,Color,1,-999,3,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8009,18-08-18,18-08-19,20-08-18,40000051895,Non Volatile Content,61.3,59.5,61.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CH8009,18-08-18,18-08-19,20-08-18,40000051895,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Acid Value,6.0,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Non Volatile Content,61.8,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Viscosity,A113,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Color,6,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Non Volatile Content,61.0,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Non Volatile Content,61.2,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Viscosity,A112,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8025,03-08-18,03-08-19,04-08-18,40000051173,Acid Value,6.7,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8025,03-08-18,03-08-19,04-08-18,40000051173,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8025,03-08-18,03-08-19,04-08-18,40000051173,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8025,03-08-18,03-08-19,04-08-18,40000051173,Non Volatile Content,69.7,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8025,03-08-18,03-08-19,04-08-18,40000051173,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8026,07-08-18,07-08-19,08-08-18,40000051377,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8026,07-08-18,07-08-19,08-08-18,40000051377,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8026,07-08-18,07-08-19,08-08-18,40000051377,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8026,07-08-18,07-08-19,08-08-18,40000051377,Non Volatile Content,70.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8026,07-08-18,07-08-19,08-08-18,40000051377,Viscosity,A136,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8027,11-08-18,11-08-19,12-08-18,40000051571,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8027,11-08-18,11-08-19,12-08-18,40000051571,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8027,11-08-18,11-08-19,12-08-18,40000051571,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8027,11-08-18,11-08-19,12-08-18,40000051571,Non Volatile Content,68.9,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8027,11-08-18,11-08-19,12-08-18,40000051571,Viscosity,A132,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8028,15-08-18,15-08-19,16-08-18,40000051718,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8028,15-08-18,15-08-19,16-08-18,40000051718,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8028,15-08-18,15-08-19,16-08-18,40000051718,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8028,15-08-18,15-08-19,16-08-18,40000051718,Non Volatile Content,71.3,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CH8028,15-08-18,15-08-19,16-08-18,40000051718,Viscosity,A138,,,JIS K5400
ENR225000-DR000200,U-VAN 225,RB11,A,CH8006,01-08-18,30-10-18,03-08-18,40000051126,Acid Value,0.8,0.0,0.9,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CH8006,01-08-18,30-10-18,03-08-18,40000051126,Appearance,A012,,,Visual Check
ENR225000-DR000200,U-VAN 225,RB11,A,CH8006,01-08-18,30-10-18,03-08-18,40000051126,Color,10,10,29,JIS K6901
ENR225000-DR000200,U-VAN 225,RB11,A,CH8006,01-08-18,30-10-18,03-08-18,40000051126,Crater,0,0,3,TMSC(A4 x 2Panel)
ENR225000-DR000200,U-VAN 225,RB11,A,CH8006,01-08-18,30-10-18,03-08-18,40000051126,MS,8.0,2.0,8.0,20oC
ENR225000-DR000200,U-VAN 225,RB11,A,CH8006,01-08-18,30-10-18,03-08-18,40000051126,Non Volatile Content,60.6,58.0,62.0,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CH8006,01-08-18,30-10-18,03-08-18,40000051126,Viscosity,A045,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,MS,9.5,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Non Volatile Content,61.4,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,MS,10.6,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Non Volatile Content,61.0,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Viscosity,A045,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,MS,10.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Non Volatile Content,61.1,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,MS,10.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Non Volatile Content,60.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Viscosity,A045,,,JIS K5400
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,05-08-18,40000051262,Acid Value,0.1,0.0,1.0,JIS K5407
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,06-08-18,890000005121,Acid Value,0.1,0.0,1.0,JIS K5407
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,05-08-18,40000051262,Appearance,A012,,,Visual Check
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,06-08-18,890000005121,Appearance,A012,,,Visual Check
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,05-08-18,40000051262,Color,10,0,30,JIS K6901
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,06-08-18,890000005121,Color,10,0,30,JIS K6901
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,05-08-18,40000051262,Crater and Dimple,0,0,0,Dilution Spot Method
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,06-08-18,890000005121,Crater and Dimple,0,0,0,Dilution Spot Method
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,05-08-18,40000051262,MS,8.0,7.0,12.0,20oC
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,06-08-18,890000005121,MS,8.0,7.0,12.0,20oC
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,05-08-18,40000051262,Non Volatile Content,66.1,63.0,67.0,JIS K5407
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,06-08-18,890000005121,Non Volatile Content,66.1,63.0,67.0,JIS K5407
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,05-08-18,40000051262,Viscosity,A109,,,JIS K5400
ENR2865EH-DR000200,U-VAN 28-65EHT,RB11,A,CH8002,03-08-18,30-01-19,06-08-18,890000005121,Viscosity,A109,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,ASTM,7.2,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Non Volatile Content,56.2,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Viscosity,A022,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,ASTM,6.3,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Non Volatile Content,56.5,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Viscosity,A022,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,ASTM,5.9,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Non Volatile Content,56.6,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Viscosity,A023,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Non Volatile Content,56.1,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Non Volatile Content,56.4,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Viscosity,A024,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,D,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,D,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Appearance,A012,,,Visual Check
