Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00013533,บริษัท สยาม จีอาร์พี ไพพ์ จำกั,'-,RB15971942,2020-02-12,MR. PRAMOTE R.,02/2020,2020-05-12,1.00000,THB,249524.00,THB,249524.00,249524.00,0.00,0.00,0.00,0.00,1000217804,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300181,RB15971943,2020-02-12,MR. PRAMOTE R.,02/2020,2020-06-11,1.00000,THB,44940.00,THB,44940.00,44940.00,0.00,0.00,0.00,0.00,1000217832,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300180,RB15971944,2020-02-12,MR. PRAMOTE R.,02/2020,2020-06-11,1.00000,THB,38252.50,THB,38252.50,38252.50,0.00,0.00,0.00,0.00,1000217826,,RB1
BG00013699,บริษัท ซี ที เอ็น ดีวีล๊อปเม้น,2562/099-20,RB15971945,2020-02-12,MR. PRAMOTE R.,02/2020,2020-02-12,1.00000,THB,4006.08,THB,4006.08,0.00,4006.08,0.00,0.00,0.00,1000217818,,
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300182,RB15971946,2020-02-12,MR. PRAMOTE R.,02/2020,2020-06-11,1.00000,THB,29960.00,THB,29960.00,29960.00,0.00,0.00,0.00,0.00,1000217886,,RB1
BG00013553,บริษัท ดี.ดี.โพลียูเรเทน จำกัด,63-055,RB15971947,2020-02-12,MR.JARUWAT SINGTO,02/2020,2020-03-13,1.00000,THB,23540.00,THB,23540.00,23540.00,0.00,0.00,0.00,0.00,1000217883,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO2001-063,RB15971948,2020-02-12,TAKDANAI Y.,02/2020,2020-03-03,1.00000,THB,446947.56,THB,446947.56,446947.56,0.00,0.00,0.00,0.00,1000216196,,
BG00013331,บริษัท เคมีเมท จำกัด,P200211,RB15971949,2020-02-12,MR. PRAMOTE R.,02/2020,2020-02-12,1.00000,THB,39834.60,THB,39834.60,0.00,39834.60,0.00,0.00,0.00,1000217877,,
BG00013106,บริษัท สหไทยอาวากระดาษ จำกัด,DM-20020045,RB15971950,2020-02-12,MR. PRAMOTE R.,02/2020,2020-05-12,1.00000,THB,342400.00,THB,342400.00,342400.00,0.00,0.00,0.00,0.00,1000216734,,RB1
BG00013432,บริษัท ควอลิตี้ แพคพริ้นติ้ง 2,PO6302007,RB15971952,2020-02-12,TAKDANAI Y.,02/2020,2020-04-12,1.00000,THB,298144.80,THB,298144.80,298144.80,0.00,0.00,0.00,0.00,1000217333,,RB1
BG00013093,บริษัท ไทย เคียววะ คาโก จำกัด,PO6302070,RB15971953,2020-02-12,MR. PRAMOTE R.,02/2020,2020-04-12,1.00000,THB,161784.00,THB,161784.00,161784.00,0.00,0.00,0.00,0.00,1000217951,,
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO2002-034,RB15971954,2020-02-12,TAKDANAI Y.,02/2020,2020-04-12,1.00000,THB,97070.40,THB,97070.40,97070.40,0.00,0.00,0.00,0.00,1000217833,,
BG00013780,บริษัท โตโยอิ๊งค์ (ประเทศไทย),6000089082,RB15971955,2020-02-12,MR. SONGTHAM C.,02/2020,2020-05-12,1.00000,THB,155150.00,THB,155150.00,155150.00,0.00,0.00,0.00,0.00,1000217806,,RB1
BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย),MTR-113/02/20,RB15971956,2020-02-12,MS. AUSANEE  S.,02/2020,2020-05-12,1.00000,THB,449400.00,THB,449400.00,449400.00,0.00,0.00,0.00,0.00,1000216648,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460498421,RB15971957,2020-02-12,MR. WICHANCHAI  S.,02/2020,2020-05-12,1.00000,THB,73177.30,THB,73177.30,73177.30,0.00,0.00,0.00,0.00,1000217860,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,80G05379,RB15971958,2020-02-12,MR. WICHANCHAI  S.,02/2020,2020-04-12,1.00000,THB,507734.26,THB,507734.26,507734.26,0.00,0.00,0.00,0.00,1000217813,,RB1
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15971959,2020-02-12,MR. KEAITTICHAI  A.,02/2020,2020-04-12,1.00000,THB,498941.00,THB,498941.00,498941.00,0.00,0.00,0.00,0.00,1000217525,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20200200008,RB15971960,2020-02-12,MR. KEAITTICHAI  A.,02/2020,2020-03-13,1.00000,THB,86236.65,THB,86236.65,86236.65,0.00,0.00,0.00,0.00,1000217322,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-63020415,RB15971961,2020-02-12,MR. WICHANCHAI  S.,02/2020,2020-04-12,1.00000,THB,120375.00,THB,120375.00,120375.00,0.00,0.00,0.00,0.00,1000217949,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-63020416,RB15971962,2020-02-12,MR. WICHANCHAI  S.,02/2020,2020-04-12,1.00000,THB,247598.00,THB,247598.00,247598.00,0.00,0.00,0.00,0.00,1000217948,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-202000321,RB15971964,2020-02-12,MR. WICHANCHAI  S.,02/2020,2020-03-28,1.00000,THB,73616.00,THB,73616.00,73616.00,0.00,0.00,0.00,0.00,1000217965,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-02-056,RB15971966,2020-02-12,MR. KEAITTICHAI  A.,02/2020,2020-04-27,1.00000,THB,332235.00,THB,332235.00,332235.00,0.00,0.00,0.00,0.00,1000217861,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-02-051,RB15971967,2020-02-12,MR. KEAITTICHAI  A.,02/2020,2020-04-27,1.00000,THB,30816.00,THB,30816.00,30816.00,0.00,0.00,0.00,0.00,1000217605,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050748,RB15971969,2020-02-12,MR. PRAMOTE R.,02/2020,2020-04-12,1.00000,THB,197736.00,THB,197736.00,197736.00,0.00,0.00,0.00,0.00,1000217601,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050566,RB15971970,2020-02-12,MR. PRAMOTE R.,02/2020,2020-04-12,1.00000,THB,84744.00,THB,84744.00,84744.00,0.00,0.00,0.00,0.00,1000217600,,RB1
BG00013439,บริษัท ฟิกส์เวลล์ จำกัด,PO6302/015,RB15971974,2020-02-12,MR. PRAMOTE R.,02/2020,2020-05-12,1.00000,THB,175480.00,THB,175480.00,175480.00,0.00,0.00,0.00,0.00,1000217952,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-02-060,RB15971976,2020-02-12,MR. KEAITTICHAI  A.,02/2020,2020-04-27,1.00000,THB,6634.00,THB,6634.00,6634.00,0.00,0.00,0.00,0.00,1000217996,,RB1
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15971986,2020-02-12,MR. KEAITTICHAI  A.,02/2020,2020-04-12,1.00000,THB,675063.00,THB,675063.00,675063.00,0.00,0.00,0.00,0.00,1000217527,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-202000325,RB15971987,2020-02-12,MR. WICHANCHAI  S.,02/2020,2020-03-28,1.00000,THB,113248.80,THB,113248.80,113248.80,0.00,0.00,0.00,0.00,1000218069,,RB1
BG00026322,บริษัท ซินหยวน เฮ้าส์โฮลด์,2001069,RB15972003,2020-02-12,MS. AUSANEE  S.,02/2020,2020-03-13,1.00000,THB,956339.25,THB,956339.25,956339.25,0.00,0.00,0.00,0.00,1000217713,,RB1
BG00013151,บริษัท วี.เอส.วี. เพนท์ แอนด์,630157,RB15971977,2020-02-13,MR.JARUWAT SINGTO,02/2020,2020-05-13,1.00000,THB,76269.60,THB,76269.60,76269.60,0.00,0.00,0.00,0.00,1000217962,,RB1
BG00013065,บริษัท กลุ่มสยามบรรจุภัณฑ์ จำก,6930053177,RB15971978,2020-02-13,MR. PRAMOTE R.,02/2020,2020-05-13,1.00000,THB,208650.00,THB,208650.00,208650.00,0.00,0.00,0.00,0.00,1000217904,,RB1
BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,PO63013072,RB15971979,2020-02-13,MR. PRAMOTE R.,02/2020,2020-03-14,1.00000,THB,43870.00,THB,43870.00,43870.00,0.00,0.00,0.00,0.00,1000217825,,
BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,PO63012757,RB15971980,2020-02-13,MR. PRAMOTE R.,02/2020,2020-03-14,1.00000,THB,77040.00,THB,77040.00,77040.00,0.00,0.00,0.00,0.00,1000217824,,
BG00012870,บริษัท เอพินา อุตสาหกรรม จำกัด,PO6302-00017,RB15971981,2020-02-13,MR. PRAMOTE R.,02/2020,2020-03-14,1.00000,THB,77339.60,THB,77339.60,77339.60,0.00,0.00,0.00,0.00,1000217797,,
BG00013069,บริษัท สหไทยใยแก้ว จำกัด,DM-PM2001002,RB15971982,2020-02-13,MR. PRAMOTE R.,02/2020,2020-05-13,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000215632,,RB1
BG00012075,บริษัท ไทย โชวะ แพ็กซ์ จำกัด,PO-0120-RM-008,RB15971983,2020-02-13,MR. PRAMOTE R.,02/2020,2020-04-13,1.00000,THB,143380.00,THB,143380.00,143380.00,0.00,0.00,0.00,0.00,1000215485,,RB1
BG00013530,บริษัท เอกเกษม จำกัด,11/2563,RB15971984,2020-02-13,MR.JARUWAT SINGTO,02/2020,2020-04-13,1.00000,THB,16050.00,THB,16050.00,16050.00,0.00,0.00,0.00,0.00,1000217810,,
BG00012967,บริษัท  ไมโรโทน (ประเทศไทย) จำ,'-,RB15971985,2020-02-13,MR.JARUWAT SINGTO,02/2020,2020-05-13,1.00000,THB,49220.00,THB,49220.00,49220.00,0.00,0.00,0.00,0.00,1000217885,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P200214,RB15971988,2020-02-13,MR. PRAMOTE R.,02/2020,2020-02-13,1.00000,THB,18059.46,THB,18059.46,0.00,18059.46,0.00,0.00,0.00,1000218050,,
BG00013331,บริษัท เคมีเมท จำกัด,P200213,RB15971989,2020-02-13,MR. PRAMOTE R.,02/2020,2020-02-13,1.00000,THB,72653.00,THB,72653.00,0.00,72653.00,0.00,0.00,0.00,1000218049,,
BG00013331,บริษัท เคมีเมท จำกัด,P200215,RB15971990,2020-02-13,MR. PRAMOTE R.,02/2020,2020-05-31,1.00000,THB,9630.00,THB,9630.00,9630.00,0.00,0.00,0.00,0.00,1000218051,,
BG00013331,บริษัท เคมีเมท จำกัด,P200210,RB15971991,2020-02-13,MR. PRAMOTE R.,02/2020,2020-02-13,1.00000,THB,1494.58,THB,1494.58,0.00,1494.58,0.00,0.00,0.00,1000217814,,
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO200205-012,RB15971992,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-04-13,1.00000,THB,117167.25,THB,117167.25,117167.25,0.00,0.00,0.00,0.00,1000217505,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO200212-008,RB15971993,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-04-13,1.00000,THB,29829.46,THB,29829.46,29829.46,0.00,0.00,0.00,0.00,1000218061,,RB1
BG00017956,บริษัท อาราคาวา เคมิคัล (ไทยแล,101018,RB15971994,2020-02-13,MS. AUSANEE  S.,02/2020,2020-03-14,1.00000,THB,105930.00,THB,105930.00,105930.00,0.00,0.00,0.00,0.00,1000217469,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20200200008,RB15971995,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-03-14,1.00000,THB,86236.65,THB,86236.65,86236.65,0.00,0.00,0.00,0.00,1000217323,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,20L01641,RB15971996,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-03-31,1.00000,THB,90761.68,THB,90761.68,90761.68,0.00,0.00,0.00,0.00,1000217988,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1911-0070,RB15971997,2020-02-13,MR.PHASAKORN C.,02/2020,2020-05-13,1.00000,THB,92308.90,THB,92308.90,92308.90,0.00,0.00,0.00,0.00,1000217656,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-02-059,RB15971998,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-04-28,1.00000,THB,274455.00,THB,274455.00,274455.00,0.00,0.00,0.00,0.00,1000217916,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-02-058,RB15971999,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-04-28,1.00000,THB,116844.00,THB,116844.00,116844.00,0.00,0.00,0.00,0.00,1000217865,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-02-057,RB15972000,2020-02-13,MR.PHASAKORN C.,02/2020,2020-04-28,1.00000,THB,76826.00,THB,76826.00,76826.00,0.00,0.00,0.00,0.00,1000217862,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460498616,RB15972001,2020-02-13,MR. WICHANCHAI  S.,02/2020,2020-05-13,1.00000,THB,239342.95,THB,239342.95,239342.95,0.00,0.00,0.00,0.00,1000218004,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-02-061,RB15972002,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-04-28,1.00000,THB,60990.00,THB,60990.00,60990.00,0.00,0.00,0.00,0.00,1000218022,,RB1
BG00014007,"TOTO (THAILAND) CO.,LTD.",5100229853,RB15972025,2020-02-13,MR. KEAITTICHAI  A.,02/2020,2020-03-14,1.00000,THB,56014.50,THB,56014.50,56014.50,0.00,0.00,0.00,0.00,1000217280,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,80G05663,RB15972007,2020-02-14,MR. WICHANCHAI  S.,02/2020,2020-04-14,1.00000,THB,202761.79,THB,202761.79,202761.79,0.00,0.00,0.00,0.00,1000218007,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M202001/3,RB15972008,2020-02-14,MR.PHASAKORN C.,02/2020,2020-04-29,1.00000,THB,290119.80,THB,290119.80,290119.80,0.00,0.00,0.00,0.00,1000216894,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,20G09777,RB15972009,2020-02-14,MR. WICHANCHAI  S.,02/2020,2020-04-14,1.00000,THB,55147.80,THB,55147.80,55147.80,0.00,0.00,0.00,0.00,1000217995,,RB1
BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จ,PO63020114,RB15972010,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-29,1.00000,THB,93112.47,THB,93112.47,93112.47,0.00,0.00,0.00,0.00,1000218076,,RB1
BG00013175,บริษัท เวิลด์เพ้นท์ จำกัด,02083,RB15972011,2020-02-14,Sathitpong Khongwanglam,02/2020,2020-05-14,1.00000,THB,279270.00,THB,279270.00,279270.00,0.00,0.00,0.00,0.00,1000218074,,RB1
BG00012860,บริษัท ไนน์ เคมีคอล แอนด์ พลาส,63020048,RB15972012,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-29,1.00000,THB,77040.00,THB,77040.00,77040.00,0.00,0.00,0.00,0.00,1000218068,,RB1
BG00012959,บริษัท โทเร เท็กซ์ไทล์ (ประเทศ,'-,RB15972013,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-14,1.00000,THB,22684.00,THB,22684.00,22684.00,0.00,0.00,0.00,0.00,1000218067,,
BG00022170,บจก. เทอร์ราโก้ อินดัสตรี (ไทย,PO2001007,RB15972014,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-14,1.00000,THB,28248.00,THB,28248.00,28248.00,0.00,0.00,0.00,0.00,1000218010,,
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210083404,RB15972015,2020-02-14,Sathitpong Khongwanglam,02/2020,2020-06-13,1.00000,THB,227910.00,THB,227910.00,227910.00,0.00,0.00,0.00,0.00,1000217340,,RB1
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM2001008,RB15972016,2020-02-14,MR. PRAMOTE R.,02/2020,2020-05-14,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000216319,,RB1
BG00013070,บริษัท สหไทยอุตสาหกรรมแผ่นกั้น,DM-PM2002004,RB15972017,2020-02-14,MR. PRAMOTE R.,02/2020,2020-05-14,1.00000,THB,77425.20,THB,77425.20,77425.20,0.00,0.00,0.00,0.00,1000217382,,RB1
BG00016443,บริษัท เรซิ่นเอเชีย จำกัด,'-,RB15972018,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-14,1.00000,THB,173019.00,THB,173019.00,173019.00,0.00,0.00,0.00,0.00,1000218131,,
BG00013158,บริษัท  เลิศวัฒนกิจ  จำกัด,'-,RB15972019,2020-02-14,MR. PRAMOTE R.,02/2020,2020-06-13,1.00000,THB,230692.00,THB,230692.00,230692.00,0.00,0.00,0.00,0.00,1000218144,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK2002-00139,RB15972020,2020-02-14,MR. SONGTHAM C.,02/2020,2020-06-13,1.00000,THB,131610.00,THB,131610.00,131610.00,0.00,0.00,0.00,0.00,1000218151,,RB1
BG00013254,บริษัท ดี-แอ็คท์ จำกัด,201402001,RB15972021,2020-02-14,Sathitpong Khongwanglam,02/2020,2020-05-14,1.00000,THB,85600.00,THB,85600.00,85600.00,0.00,0.00,0.00,0.00,1000218153,,RB1
BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,GWK2002-00029,RB15972022,2020-02-14,MR. SONGTHAM C.,02/2020,2020-06-13,1.00000,THB,812772.00,THB,812772.00,812772.00,0.00,0.00,0.00,0.00,1000218108,,RB1
BG00013290,บริษัท ยูเนี่ยน อิมัลชั่น โพลี,5964,RB15972023,2020-02-14,MR.JARUWAT SINGTO,02/2020,2020-04-14,1.00000,THB,23540.00,THB,23540.00,23540.00,0.00,0.00,0.00,0.00,1000218075,,RB1
BG00013039,บริษัท สามชัยพนา จำกัด,PO0630005,RB15972024,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-14,1.00000,THB,84530.00,THB,84530.00,84530.00,0.00,0.00,0.00,0.00,1000218077,,RB1
BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,'-,RB15972026,2020-02-14,MR. PRAMOTE R.,02/2020,2020-05-14,1.00000,THB,200625.00,THB,200625.00,200625.00,0.00,0.00,0.00,0.00,1000218109,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,20L01733,RB15972027,2020-02-14,MR. KEAITTICHAI  A.,02/2020,2020-03-31,1.00000,THB,89383.52,THB,89383.52,89383.52,0.00,0.00,0.00,0.00,1000218096,,RB1
BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย),MTR-113/02/20,RB15972028,2020-02-14,MS. AUSANEE  S.,02/2020,2020-05-14,1.00000,THB,449400.00,THB,449400.00,449400.00,0.00,0.00,0.00,0.00,1000216649,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2202001479,RB15972029,2020-02-14,MR.PHASAKORN C.,02/2020,2020-04-14,1.00000,THB,64360.50,THB,64360.50,64360.50,0.00,0.00,0.00,0.00,1000215924,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2202001478,RB15972030,2020-02-14,MR.PHASAKORN C.,02/2020,2020-04-14,1.00000,THB,397623.94,THB,397623.94,397623.94,0.00,0.00,0.00,0.00,1000215914,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P200212,RB15972031,2020-02-14,MR. PRAMOTE R.,02/2020,2020-02-14,1.00000,THB,14945.76,THB,14945.76,0.00,14945.76,0.00,0.00,0.00,1000217991,,
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050566,RB15972032,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-14,1.00000,THB,141240.00,THB,141240.00,141240.00,0.00,0.00,0.00,0.00,1000217600,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050748,RB15972033,2020-02-14,MR. PRAMOTE R.,02/2020,2020-04-14,1.00000,THB,197736.00,THB,197736.00,197736.00,0.00,0.00,0.00,0.00,1000217601,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450268943,RB15972034,2020-02-14,MR. WICHANCHAI  S.,02/2020,2020-04-14,1.00000,THB,283041.75,THB,283041.75,283041.75,0.00,0.00,0.00,0.00,1000218024,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460498630,RB15972035,2020-02-14,MR. WICHANCHAI  S.,02/2020,2020-05-14,1.00000,THB,250200.78,THB,250200.78,250200.78,0.00,0.00,0.00,0.00,1000218006,,RB1
BG00014032,บริษัท โฟมเทค อินเตอร์เนชั่นแน,4830028762,RB15972036,2020-02-14,MS. AUSANEE  S.,02/2020,2020-05-14,1.00000,THB,557810.00,THB,557810.00,557810.00,0.00,0.00,0.00,0.00,1000215102,,RB1
BG00022271,บริษัท ดีไอซี กราฟฟิค (ประเทศไ,4512901448,RB15972037,2020-02-14,MR.PHASAKORN C.,02/2020,2020-04-14,1.00000,THB,334353.60,THB,334353.60,334353.60,0.00,0.00,0.00,0.00,1000218009,,
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210083555,RB15972038,2020-02-14,Sathitpong Khongwanglam,02/2020,2020-06-13,1.00000,THB,199020.00,THB,199020.00,199020.00,0.00,0.00,0.00,0.00,1000218084,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK2002-00040,RB15972039,2020-02-14,MR. SONGTHAM C.,02/2020,2020-06-13,1.00000,THB,16906.00,THB,16906.00,16906.00,0.00,0.00,0.00,0.00,1000217466,,RB1
BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,GWK2002-00029,RB15972040,2020-02-14,MR. SONGTHAM C.,02/2020,2020-06-13,1.00000,THB,67624.00,THB,67624.00,67624.00,0.00,0.00,0.00,0.00,1000218111,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P200216,RB15972041,2020-02-14,MR. PRAMOTE R.,02/2020,2020-02-14,1.00000,THB,2117.32,THB,2117.32,0.00,2117.32,0.00,0.00,0.00,1000218198,,
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-202000307,RB15972050,2020-02-14,MR. WICHANCHAI  S.,02/2020,2020-03-30,1.00000,THB,14980.00,THB,14980.00,14980.00,0.00,0.00,0.00,0.00,1000218232,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,20G10438,RB15972042,2020-02-15,MR. WICHANCHAI  S.,02/2020,2020-04-15,1.00000,THB,55147.80,THB,55147.80,55147.80,0.00,0.00,0.00,0.00,1000218221,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,20L02516,RB15972043,2020-02-15,MR. WICHANCHAI  S.,02/2020,2020-04-15,1.00000,THB,55147.80,THB,55147.80,55147.80,0.00,0.00,0.00,0.00,1000218220,,RB1
BG00013689,บริษัท แมนเนจ แพคเกจจิ้ง จำกัด,No.63-02-001,RB15972044,2020-02-15,TAKDANAI Y.,02/2020,2020-03-16,1.00000,THB,201844.80,THB,201844.80,201844.80,0.00,0.00,0.00,0.00,1000218175,,RB1
BG00013230,บริษัท อินฟินิต สเปเชียล โปรดั,PO-6302000019,RB15972045,2020-02-15,Sathitpong Khongwanglam,02/2020,2020-05-15,1.00000,THB,40660.00,THB,40660.00,40660.00,0.00,0.00,0.00,0.00,1000218163,,RB1
