Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ,2110042108,RB15971299,2020-01-23,MR.JARUWAT SINGTO,01/2020,2020-05-22,1.00000,THB,406600.00,THB,406600.00,406600.00,0.00,0.00,0.00,0.00,1000212740,,RB1
BG00013069,บริษัท สหไทยใยแก้ว จำกัด,1DM-PM1912002,RB15971300,2020-01-23,MR. PRAMOTE R.,01/2020,2020-04-22,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000212634,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300084,RB15971301,2020-01-23,MR. PRAMOTE R.,01/2020,2020-05-22,1.00000,THB,29960.00,THB,29960.00,29960.00,0.00,0.00,0.00,0.00,1000216381,,RB1
BG00013533,บริษัท สยาม จีอาร์พี ไพพ์ จำกั,-,RB15971302,2020-01-23,MR. PRAMOTE R.,01/2020,2020-04-22,1.00000,THB,254232.00,THB,254232.00,254232.00,0.00,0.00,0.00,0.00,1000216373,,RB1
BG00013191,บริษัท อารีย์อภิรักษ์ จำกัด,-,RB15971303,2020-01-23,MR. PRAMOTE R.,01/2020,2020-03-23,1.00000,THB,52965.00,THB,52965.00,52965.00,0.00,0.00,0.00,0.00,1000216416,,RB1
BG00013004,บริษัท  พลาสติคอน เอเชีย จำกัด,6301022,RB15971304,2020-01-23,MR. PRAMOTE R.,01/2020,2020-04-22,1.00000,THB,22470.00,THB,22470.00,22470.00,0.00,0.00,0.00,0.00,1000216442,,
BG00012908,บริษัท  อีซึ่น เพ้นท์  จำกัด (,AAC0073,RB15971305,2020-01-23,MR.JARUWAT SINGTO,01/2020,2020-04-22,1.00000,THB,178048.00,THB,178048.00,178048.00,0.00,0.00,0.00,0.00,1000212699,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,20L00791,RB15971306,2020-01-23,MR. KEAITTICHAI  A.,01/2020,2020-02-29,1.00000,THB,67382.18,THB,67382.18,67382.18,0.00,0.00,0.00,0.00,1000216384,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-63010609,RB15971307,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-03-23,1.00000,THB,72225.00,THB,72225.00,72225.00,0.00,0.00,0.00,0.00,1000216278,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-63010608,RB15971308,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-03-23,1.00000,THB,190460.00,THB,190460.00,190460.00,0.00,0.00,0.00,0.00,1000216277,,RB1
BG00022241,บริษัท บางกอกซีท จำกัด,BS19-12-041,RB15971309,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-04-22,1.00000,THB,135985.87,THB,135985.87,135985.87,0.00,0.00,0.00,0.00,1000213272,,
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15971310,2020-01-23,MR. KEAITTICHAI  A.,01/2020,2020-03-23,1.00000,THB,498941.00,THB,498941.00,498941.00,0.00,0.00,0.00,0.00,1000215888,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M201001/3,RB15971312,2020-01-23,MR.PHASAKORN C.,01/2020,2020-04-07,1.00000,THB,369043.00,THB,369043.00,369043.00,0.00,0.00,0.00,0.00,1000213473,,RB1
BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ,2110042111,RB15971313,2020-01-23,MR.JARUWAT SINGTO,01/2020,2020-05-22,1.00000,THB,259475.00,THB,259475.00,259475.00,0.00,0.00,0.00,0.00,1000212744,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460495978,RB15971314,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-04-22,1.00000,THB,147055.45,THB,147055.45,147055.45,0.00,0.00,0.00,0.00,1000215993,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460496715,RB15971315,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-04-22,1.00000,THB,268495.10,THB,268495.10,268495.10,0.00,0.00,0.00,0.00,1000216382,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450267574,RB15971316,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-03-23,1.00000,THB,198129.23,THB,198129.23,198129.23,0.00,0.00,0.00,0.00,1000216376,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-026,RB15971317,2020-01-23,MR. KEAITTICHAI  A.,01/2020,2020-04-07,1.00000,THB,14712.50,THB,14712.50,14712.50,0.00,0.00,0.00,0.00,1000216331,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,80G02524,RB15971318,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-03-23,1.00000,THB,526448.56,THB,526448.56,526448.56,0.00,0.00,0.00,0.00,1000216279,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4954892497,RB15971319,2020-01-23,MR.JARUWAT SINGTO,01/2020,2020-04-22,1.00000,THB,38948.00,THB,38948.00,38948.00,0.00,0.00,0.00,0.00,1000211517,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20200100103,RB15971323,2020-01-23,MR. KEAITTICHAI  A.,01/2020,2020-02-22,1.00000,THB,183145.75,THB,183145.75,183145.75,0.00,0.00,0.00,0.00,1000215466,,RB1
BG00014017,บริษัท ไทย เควายซี จำกัด,P2020-0021,RB15971349,2020-01-23,MS. AUSANEE  S.,01/2020,2020-03-23,1.00000,THB,16948.80,THB,16948.80,16948.80,0.00,0.00,0.00,0.00,1000216560,,RB1
BG00024365,บริษัท ล็อกไทย-โอโรเทกซ์ จำกัด,2001-172,RB15971352,2020-01-23,MR. WICHANCHAI  S.,01/2020,2020-03-23,1.00000,THB,173820.86,THB,173820.86,173820.86,0.00,0.00,0.00,0.00,1000216321,,
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM2001006,RB15971324,2020-01-24,MR. PRAMOTE R.,01/2020,2020-04-23,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000216020,,RB1
BG00012911,บริษัท ฟรีสแลนด์คัมพิน่า (ประเ,4502121611,RB15971325,2020-01-24,MR. PRAMOTE R.,01/2020,2020-05-08,1.00000,THB,74900.00,THB,74900.00,74900.00,0.00,0.00,0.00,0.00,1000215085,,RB1
BG00013106,บริษัท สหไทยอาวากระดาษ จำกัด,-,RB15971326,2020-01-24,MR. PRAMOTE R.,01/2020,2020-04-23,1.00000,THB,347750.00,THB,347750.00,347750.00,0.00,0.00,0.00,0.00,1000213519,,RB1
BG00012075,บริษัท ไทย โชวะ แพ็กซ์ จำกัด,PO-1219-RM-329,RB15971327,2020-01-24,MR. PRAMOTE R.,01/2020,2020-03-24,1.00000,THB,143380.00,THB,143380.00,143380.00,0.00,0.00,0.00,0.00,1000211519,,RB1
BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ,-,RB15971328,2020-01-24,MR. PRAMOTE R.,01/2020,2020-04-23,1.00000,THB,236106.20,THB,236106.20,236106.20,0.00,0.00,0.00,0.00,1000216493,,RB1
BG00012886,บริษัท บอนด์เทค เคมิคอลส์ จำกั,-,RB15971329,2020-01-24,MR. PRAMOTE R.,01/2020,2020-03-24,1.00000,THB,12198.00,THB,12198.00,12198.00,0.00,0.00,0.00,0.00,1000216492,,RB1
BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,-,RB15971330,2020-01-24,MR. PRAMOTE R.,01/2020,2020-04-23,1.00000,THB,200625.00,THB,200625.00,200625.00,0.00,0.00,0.00,0.00,1000216502,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P200121,RB15971331,2020-01-24,MR. PRAMOTE R.,01/2020,2020-04-30,1.00000,THB,13161.00,THB,13161.00,13161.00,0.00,0.00,0.00,0.00,1000216348,,
BG00013136,บริษัท ยูเนียน แอนด์ โอจิ อินเ,20-01-0395,RB15971332,2020-01-24,MR. PRAMOTE R.,01/2020,2020-04-23,1.00000,THB,6505.60,THB,6505.60,6505.60,0.00,0.00,0.00,0.00,1000216524,,RB1
BG00012965,บริษัท มิลเลี่ยน อินดัสทรีส์ จ,-,RB15971333,2020-01-24,MR. PRAMOTE R.,01/2020,2020-02-23,1.00000,THB,5885.00,THB,5885.00,5885.00,0.00,0.00,0.00,0.00,1000216542,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300094,RB15971334,2020-01-24,MR. PRAMOTE R.,01/2020,2020-05-23,1.00000,THB,14980.00,THB,14980.00,14980.00,0.00,0.00,0.00,0.00,1000216541,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300093,RB15971335,2020-01-24,MR. PRAMOTE R.,01/2020,2020-05-23,1.00000,THB,22282.75,THB,22282.75,22282.75,0.00,0.00,0.00,0.00,1000216540,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300092,RB15971336,2020-01-24,MR. PRAMOTE R.,01/2020,2020-05-23,1.00000,THB,19126.25,THB,19126.25,19126.25,0.00,0.00,0.00,0.00,1000216539,,RB1
BG00013005,บริษัท พีพีเอ็ม คอมเมอร์เชียล,-,RB15971337,2020-01-24,MR.JARUWAT SINGTO,01/2020,2020-05-23,1.00000,THB,40660.00,THB,40660.00,40660.00,0.00,0.00,0.00,0.00,1000216557,,
BG00013017,บริษัท รักษ์วานิช (1992) จำกัด,-,RB15971338,2020-01-24,MR. PRAMOTE R.,01/2020,2020-04-23,1.00000,THB,346038.00,THB,346038.00,346038.00,0.00,0.00,0.00,0.00,1000216380,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M201001/3,RB15971339,2020-01-24,MR.PHASAKORN C.,01/2020,2020-04-08,1.00000,THB,349312.20,THB,349312.20,349312.20,0.00,0.00,0.00,0.00,1000213474,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO200115-018,RB15971340,2020-01-24,MR. KEAITTICHAI  A.,01/2020,2020-03-24,1.00000,THB,87337.79,THB,87337.79,87337.79,0.00,0.00,0.00,0.00,1000215731,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO200122-013,RB15971341,2020-01-24,MR. KEAITTICHAI  A.,01/2020,2020-03-24,1.00000,THB,29829.46,THB,29829.46,29829.46,0.00,0.00,0.00,0.00,1000216465,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,20L00862,RB15971342,2020-01-24,MR. KEAITTICHAI  A.,01/2020,2020-02-29,1.00000,THB,89383.52,THB,89383.52,89383.52,0.00,0.00,0.00,0.00,1000216503,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20200100103,RB15971343,2020-01-24,MR. KEAITTICHAI  A.,01/2020,2020-02-23,1.00000,THB,21559.16,THB,21559.16,21559.16,0.00,0.00,0.00,0.00,1000216550,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-028,RB15971344,2020-01-24,MR. KEAITTICHAI  A.,01/2020,2020-04-08,1.00000,THB,216193.50,THB,216193.50,216193.50,0.00,0.00,0.00,0.00,1000216543,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201922169,RB15971345,2020-01-24,MR.PHASAKORN C.,01/2020,2020-03-24,1.00000,THB,208386.48,THB,208386.48,208386.48,0.00,0.00,0.00,0.00,1000212415,,RB1
BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย),MTR-950/11/19,RB15971346,2020-01-24,MS. AUSANEE  S.,01/2020,2020-04-23,1.00000,THB,444050.00,THB,444050.00,444050.00,0.00,0.00,0.00,0.00,1000212881,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460496721,RB15971347,2020-01-24,MR. WICHANCHAI  S.,01/2020,2020-04-23,1.00000,THB,489543.73,THB,489543.73,489543.73,0.00,0.00,0.00,0.00,1000216383,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050333,RB15971348,2020-01-24,MR. PRAMOTE R.,01/2020,2020-03-24,1.00000,THB,84744.00,THB,84744.00,84744.00,0.00,0.00,0.00,0.00,1000215707,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,4512601083,RB15971350,2020-01-24,MS. AUSANEE  S.,01/2020,2020-05-23,1.00000,THB,385200.00,THB,385200.00,385200.00,0.00,0.00,0.00,0.00,1000212814,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050256,RB15971351,2020-01-24,MR. PRAMOTE R.,01/2020,2020-03-24,1.00000,THB,141240.00,THB,141240.00,141240.00,0.00,0.00,0.00,0.00,1000215697,,RB1
BG00018898,บริษัท มิตซุย แอนด์ คัมปนี,-,RB15971362,2020-01-24,MR. WICHANCHAI  S.,01/2020,2020-03-09,1.00000,THB,6248.80,THB,6248.80,6248.80,0.00,0.00,0.00,0.00,1000216223,,
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15971413,2020-01-24,MR. KEAITTICHAI  A.,01/2020,2020-03-24,1.00000,THB,673712.87,THB,673712.87,673712.87,0.00,0.00,0.00,0.00,1000215886,,RB1
BG00012068,บริษัท มิตซุย แอนด์ คัมปนี,-,RB15971418,2020-01-24,MR. WICHANCHAI  S.,01/2020,2020-03-09,1.00000,THB,665865.82,THB,665865.82,665865.82,0.00,0.00,0.00,0.00,1000216222,,RB1
BG00013429,บริษัท ลิกซิล (ประเทศไทย) จำกั,5300135343,RB15971363,2020-01-25,MR. PRAMOTE R.,01/2020,2020-03-25,1.00000,THB,74151.00,THB,74151.00,74151.00,0.00,0.00,0.00,0.00,1000216498,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300100,RB15971364,2020-01-25,MR. PRAMOTE R.,01/2020,2020-05-24,1.00000,THB,66848.25,THB,66848.25,66848.25,0.00,0.00,0.00,0.00,1000216606,,RB1
BG00012071,บริษัท พี.ไมตี้เทค จำกัด,-,RB15971365,2020-01-25,MR. PRAMOTE R.,01/2020,2020-05-24,1.00000,THB,248240.00,THB,248240.00,248240.00,0.00,0.00,0.00,0.00,1000216607,,RB1
BG00013079,เทนโช อินดัสเตรียล,-,RB15971366,2020-01-25,MR. PRAMOTE R.,01/2020,2020-03-25,1.00000,THB,66725.20,THB,66725.20,66725.20,0.00,0.00,0.00,0.00,1000216608,,
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300106,RB15971367,2020-01-25,MR. PRAMOTE R.,01/2020,2020-05-24,1.00000,THB,30602.00,THB,30602.00,30602.00,0.00,0.00,0.00,0.00,1000216616,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300104,RB15971368,2020-01-25,MR. PRAMOTE R.,01/2020,2020-05-24,1.00000,THB,4520.75,THB,4520.75,4520.75,0.00,0.00,0.00,0.00,1000216613,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO2001-076,RB15971369,2020-01-25,TAKDANAI Y.,01/2020,2020-02-14,1.00000,THB,446947.56,THB,446947.56,446947.56,0.00,0.00,0.00,0.00,1000216573,,
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,63-0037,RB15971370,2020-01-25,MR.PHASAKORN C.,01/2020,2020-04-30,1.00000,THB,513600.00,THB,513600.00,513600.00,0.00,0.00,0.00,0.00,1000216569,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,20G04821,RB15971371,2020-01-25,MR. WICHANCHAI  S.,01/2020,2020-03-25,1.00000,THB,110295.60,THB,110295.60,110295.60,0.00,0.00,0.00,0.00,1000216544,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,20L00907,RB15971372,2020-01-27,MR. KEAITTICHAI  A.,01/2020,2020-02-29,1.00000,THB,89383.52,THB,89383.52,89383.52,0.00,0.00,0.00,0.00,1000216598,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M201001/3,RB15971373,2020-01-27,MR.PHASAKORN C.,01/2020,2020-04-11,1.00000,THB,198410.10,THB,198410.10,198410.10,0.00,0.00,0.00,0.00,1000213475,,RB1
BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,4000010847,RB15971374,2020-01-27,Sathitpong Khongwanglam,01/2020,2020-05-26,1.00000,THB,22898.00,THB,22898.00,22898.00,0.00,0.00,0.00,0.00,1000216562,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK2001-00232,RB15971375,2020-01-27,MR. SONGTHAM C.,01/2020,2020-05-26,1.00000,THB,381348.00,THB,381348.00,381348.00,0.00,0.00,0.00,0.00,1000216556,,RB1
BG00018607,บริษัท ไทยอ๊อฟเซท จำกัด,W-N-63/00099,RB15971376,2020-01-27,TAKDANAI Y.,01/2020,2020-03-27,1.00000,THB,184874.60,THB,184874.60,184874.60,0.00,0.00,0.00,0.00,1000216555,,
BG00024866,บริษัท บางกอกฟอยล์ จำกัด,PO6300059,RB15971377,2020-01-27,TAKDANAI Y.,01/2020,2020-02-26,1.00000,THB,1148238.40,THB,1148238.40,1148238.40,0.00,0.00,0.00,0.00,1000216547,,
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210083221,RB15971378,2020-01-27,Sathitpong Khongwanglam,01/2020,2020-05-26,1.00000,THB,341223.00,THB,341223.00,341223.00,0.00,0.00,0.00,0.00,1000216521,,RB1
BG00012926,บริษัท กลอรีแพลน (ประเทศไทย) จ,PO6301/056,RB15971379,2020-01-27,MR. PRAMOTE R.,01/2020,2020-02-26,1.00000,THB,34282.80,THB,34282.80,34282.80,0.00,0.00,0.00,0.00,1000216475,,RB1
BG00013432,บริษัท ควอลิตี้ แพคพริ้นติ้ง 2,PO6301194,RB15971380,2020-01-27,TAKDANAI Y.,01/2020,2020-03-27,1.00000,THB,298144.80,THB,298144.80,298144.80,0.00,0.00,0.00,0.00,1000216307,,RB1
BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,4000010803,RB15971381,2020-01-27,Sathitpong Khongwanglam,01/2020,2020-05-26,1.00000,THB,60776.00,THB,60776.00,60776.00,0.00,0.00,0.00,0.00,1000216085,,RB1
BG00013327,บริษัท ยูนีค อินดัสเตรียล แพ็ค,PO63010037,RB15971382,2020-01-27,MR. PRAMOTE R.,01/2020,2020-03-27,1.00000,THB,82390.00,THB,82390.00,82390.00,0.00,0.00,0.00,0.00,1000215366,,
BG00013327,บริษัท ยูนีค อินดัสเตรียล แพ็ค,PO63010006,RB15971383,2020-01-27,MR. PRAMOTE R.,01/2020,2020-03-27,1.00000,THB,36380.00,THB,36380.00,36380.00,0.00,0.00,0.00,0.00,1000214405,,
BG00013430,บริษัท เดียม เอเชีย (ประเทศไทย,PO-6301210006,RB15971384,2020-01-27,MR. PRAMOTE R.,01/2020,2020-01-27,1.00000,THB,2996.00,THB,2996.00,0.00,2996.00,0.00,0.00,0.00,1000216417,,
BG00013230,บริษัท อินฟินิต สเปเชียล โปรดั,PO-6301000032,RB15971385,2020-01-27,Sathitpong Khongwanglam,01/2020,2020-04-26,1.00000,THB,102720.00,THB,102720.00,102720.00,0.00,0.00,0.00,0.00,1000216615,,RB1
BG00013320,บริษัท เอเชี่ยนไซเอนติฟิค จำกั,630010,RB15971386,2020-01-27,MR. PRAMOTE R.,01/2020,2020-04-26,1.00000,THB,16478.00,THB,16478.00,16478.00,0.00,0.00,0.00,0.00,1000216619,,RB1
BG00013230,บริษัท อินฟินิต สเปเชียล โปรดั,PO-6301000033,RB15971387,2020-01-27,Sathitpong Khongwanglam,01/2020,2020-04-26,1.00000,THB,40660.00,THB,40660.00,40660.00,0.00,0.00,0.00,0.00,1000216623,,RB1
BG00021058,บริษัท เอ็ม.เค.โฟม อินดัสทรี จ,QUO 20-01-035,RB15971388,2020-01-27,MR.PHASAKORN C.,01/2020,2020-02-11,1.00000,THB,13107.50,THB,13107.50,13107.50,0.00,0.00,0.00,0.00,1000216549,,RB1
BG00013487,บริษัท เอ็กซตร้า เทค จำกัด,PO6211057,RB15971389,2020-01-27,MR.JARUWAT SINGTO,01/2020,2020-03-27,1.00000,THB,164780.00,THB,164780.00,164780.00,0.00,0.00,0.00,0.00,1000216546,,
BG00014016,บริษัท เอ็นเอชเค สปริง,80G02925,RB15971390,2020-01-27,MR. WICHANCHAI  S.,01/2020,2020-03-27,1.00000,THB,418835.45,THB,418835.45,418835.45,0.00,0.00,0.00,0.00,1000216545,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO200122-014,RB15971391,2020-01-27,MR. KEAITTICHAI  A.,01/2020,2020-03-27,1.00000,THB,117167.25,THB,117167.25,117167.25,0.00,0.00,0.00,0.00,1000216466,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460496724,RB15971392,2020-01-27,MR. WICHANCHAI  S.,01/2020,2020-04-26,1.00000,THB,268495.10,THB,268495.10,268495.10,0.00,0.00,0.00,0.00,1000216388,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20200100177,RB15971393,2020-01-27,MR. KEAITTICHAI  A.,01/2020,2020-02-26,1.00000,THB,86236.65,THB,86236.65,86236.65,0.00,0.00,0.00,0.00,1000216385,,RB1
BG00013988,บริษัท ซันสตาร์ เคมีคัล,PC202001039,RB15971394,2020-01-27,MS. AUSANEE  S.,01/2020,2020-04-26,1.00000,THB,145841.54,THB,145841.54,145841.54,0.00,0.00,0.00,0.00,1000215931,,RB1
BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย),MTR-950/11/19,RB15971395,2020-01-27,MS. AUSANEE  S.,01/2020,2020-04-26,1.00000,THB,444050.00,THB,444050.00,444050.00,0.00,0.00,0.00,0.00,1000212882,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1910-0071,RB15971396,2020-01-27,MR.PHASAKORN C.,01/2020,2020-04-26,1.00000,THB,536037.90,THB,536037.90,536037.90,0.00,0.00,0.00,0.00,1000212182,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1911-0070,RB15971401,2020-01-27,MR.PHASAKORN C.,01/2020,2020-04-26,1.00000,THB,18369.76,THB,18369.76,18369.76,0.00,0.00,0.00,0.00,1000211717,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1908-0100,RB15971402,2020-01-27,MR.PHASAKORN C.,01/2020,2020-04-26,1.00000,THB,9184.88,THB,9184.88,9184.88,0.00,0.00,0.00,0.00,1000211715,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050333,RB15971403,2020-01-27,MR. PRAMOTE R.,01/2020,2020-03-27,1.00000,THB,112992.00,THB,112992.00,112992.00,0.00,0.00,0.00,0.00,1000216610,,RB1
BG00012934,บริษัท ฮาร์ทฟอร์ด เพ้นท์ จำกัด,63/0084,RB15971404,2020-01-27,Sathitpong Khongwanglam,01/2020,2020-04-26,1.00000,THB,45368.00,THB,45368.00,45368.00,0.00,0.00,0.00,0.00,1000216565,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-024,RB15971405,2020-01-27,MR.PHASAKORN C.,01/2020,2020-04-11,1.00000,THB,76826.00,THB,76826.00,76826.00,0.00,0.00,0.00,0.00,1000216313,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK2001-00239,RB15971406,2020-01-27,MR. SONGTHAM C.,01/2020,2020-05-26,1.00000,THB,58850.00,THB,58850.00,58850.00,0.00,0.00,0.00,0.00,1000216568,,RB1
BG00012967,บริษัท  ไมโรโทน (ประเทศไทย) จำ,-,RB15971407,2020-01-27,MR.JARUWAT SINGTO,01/2020,2020-04-26,1.00000,THB,20800.80,THB,20800.80,20800.80,0.00,0.00,0.00,0.00,1000216620,,RB1
BG00013325,บริษัท ซีรี่ไบรท์ จำกัด,PO20RM048-01,RB15971408,2020-01-27,MR. PRAMOTE R.,01/2020,2020-02-26,1.00000,THB,48150.00,THB,48150.00,48150.00,0.00,0.00,0.00,0.00,1000216634,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6300108,RB15971409,2020-01-27,MR. PRAMOTE R.,01/2020,2020-05-26,1.00000,THB,14980.00,THB,14980.00,14980.00,0.00,0.00,0.00,0.00,1000216665,,RB1
