Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CE8004,13-05-18,09-11-18,13-05-18,40000048079,Viscosity,A076,,,JIS K5400
ENR225000-DR000200,U-VAN 225,RB11,A,CE8004,10-05-18,08-08-18,12-05-18,40000048047,Acid Value,0.8,0.0,0.9,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CE8004,10-05-18,08-08-18,12-05-18,40000048047,Appearance,A012,,,Visual Check
ENR225000-DR000200,U-VAN 225,RB11,A,CE8004,10-05-18,08-08-18,12-05-18,40000048047,Color,10,10,29,JIS K6901
ENR225000-DR000200,U-VAN 225,RB11,A,CE8004,10-05-18,08-08-18,12-05-18,40000048047,Crater,1,0,3,TMSC(A4 x 2Panel)
ENR225000-DR000200,U-VAN 225,RB11,A,CE8004,10-05-18,08-08-18,12-05-18,40000048047,MS,7.3,2.0,8.0,20oC
ENR225000-DR000200,U-VAN 225,RB11,A,CE8004,10-05-18,08-08-18,12-05-18,40000048047,Non Volatile Content,61.7,58.0,62.0,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CE8004,10-05-18,08-08-18,12-05-18,40000048047,Viscosity,A045,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,MS,14.8,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Non Volatile Content,61.9,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,MS,14.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Non Volatile Content,61.5,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,MS,11.0,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Non Volatile Content,61.2,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,MS,11.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Non Volatile Content,60.7,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Viscosity,A033,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,MS,10.4,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Non Volatile Content,61.0,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Viscosity,A040,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8022,08-05-18,04-11-18,09-05-18,40000047858,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8022,08-05-18,04-11-18,09-05-18,40000047858,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8022,08-05-18,04-11-18,09-05-18,40000047858,ASTM,6.3,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8022,08-05-18,04-11-18,09-05-18,40000047858,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8022,08-05-18,04-11-18,09-05-18,40000047858,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8022,08-05-18,04-11-18,09-05-18,40000047858,Non Volatile Content,57.6,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8022,08-05-18,04-11-18,09-05-18,40000047858,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8023,08-05-18,04-11-18,09-05-18,40000047860,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8023,08-05-18,04-11-18,09-05-18,40000047860,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8023,08-05-18,04-11-18,09-05-18,40000047860,ASTM,6.2,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8023,08-05-18,04-11-18,09-05-18,40000047860,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8023,08-05-18,04-11-18,09-05-18,40000047860,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8023,08-05-18,04-11-18,09-05-18,40000047860,Non Volatile Content,57.4,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8023,08-05-18,04-11-18,09-05-18,40000047860,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,ASTM,8.7,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Non Volatile Content,56.9,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Non Volatile Content,56.1,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Viscosity,A019,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,MS,17.4,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Non Volatile Content,60.4,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Viscosity,A067,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CE8010,14-05-18,10-11-18,15-05-18,40000048152,Acid Value,0.4,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CE8010,14-05-18,10-11-18,15-05-18,40000048152,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CE8010,14-05-18,10-11-18,15-05-18,40000048152,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CE8010,14-05-18,10-11-18,15-05-18,40000048152,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CE8010,14-05-18,10-11-18,15-05-18,40000048152,MS,14.7,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CE8010,14-05-18,10-11-18,15-05-18,40000048152,Non Volatile Content,70.6,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CE8010,14-05-18,10-11-18,15-05-18,40000048152,Viscosity,A103,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Acid Value,0.1,0.0,0.9,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Appearance,A012,,,Visual Check
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Color,10,0,29,JIS K6901
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Crater and Dimple,0,0,0,Dilution Spot Method
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Heptane,2.7,1.0,4.0,25oC
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Non Volatile Content,70.7,68.0,72.0,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Viscosity,A106,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Water Content,0.09,0.00,0.60,Karl Fischer
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CE8004,16-05-18,12-11-18,17-05-18,40000048266,Water/IPA,4.9,4.0,8.0,25oC
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CE8001,18-05-18,14-11-18,19-05-18,40000048349,Acid Value,0.1,0.0,1.0,JIS K5407
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CE8001,18-05-18,14-11-18,19-05-18,40000048349,Appearance,A012,,,Visual Check
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CE8001,18-05-18,14-11-18,19-05-18,40000048349,Color,10,0,30,JIS K6901
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CE8001,18-05-18,14-11-18,19-05-18,40000048349,Crater,2,0,4,TMSC(A4 x 2Panel)
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CE8001,18-05-18,14-11-18,19-05-18,40000048349,Non Volatile Content,70.6,68.0,72.0,JIS K5407
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CE8001,18-05-18,14-11-18,19-05-18,40000048349,Viscosity,A083,,,JIS K5400
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CE8001,18-05-18,14-11-18,19-05-18,40000048349,Water/IPA,10.2,10.0,15.0,25oC
