Bill.Doc.,Item,S,Created,BillT,Net Value,Curr.,SOrg.,DChl,DstC,SDst,CGrp,Payer,Name of the payer,Address,Material,Description,Prod.hier.,Plnt,Batch,  Bill.qty,SU,S,Descript.,BlCat,Bill. Date,DocCa
RB15952942,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8013,0,KG,,Posted in FI,L,06.07.2018,M
RB15952814,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CE8004,0,KG,,Posted in FI,L,03.07.2018,M
RB15952814,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CF8011,0,KG,,Posted in FI,L,03.07.2018,M
RB15952813,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CE8004,0,KG,,Posted in FI,L,03.07.2018,M
RB15952813,12,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CF8005,0,KG,,Posted in FI,L,03.07.2018,M
RB15952813,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CE8001,0,KG,,Posted in FI,L,03.07.2018,M
RB15952805,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH210T-DR000200,ALMATEX KH210(T),,RB11,CC8001,0,KG,,Posted in FI,L,02.07.2018,M
RB15952805,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH113T-DR000200,ALMATEX KH113(T),,RB11,CB8001,0,KG,,Posted in FI,L,02.07.2018,M
RB15952805,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8002,0,KG,,Posted in FI,L,02.07.2018,M
RB15952805,32,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CE8003,0,KG,,Posted in FI,L,02.07.2018,M
RB15952716,21,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CF8026,0,KG,,Posted in FI,L,02.07.2018,M
RB15952715,21,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CE8001,0,KG,,Posted in FI,L,02.07.2018,M
RB15952381,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CE8023,0,KG,,Posted in FI,L,21.06.2018,M
RB15952381,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CE8024,0,KG,,Posted in FI,L,21.06.2018,M
RB15952381,20,,RB_TW070,ZF2,"146,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CE8010,"2,000.00",KG,,Posted in FI,L,21.06.2018,M
RB15952381,30,,RB_TW070,ZF2,"204,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8002,"2,000.00",KG,,Posted in FI,L,21.06.2018,M
RB15951928,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CE8004,0,KG,,Posted in FI,L,08.06.2018,M
RB15951928,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CE8001,0,KG,,Posted in FI,L,08.06.2018,M
RB15951926,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CD8009,0,KG,,Posted in FI,L,08.06.2018,M
RB15951926,12,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CE8010,0,KG,,Posted in FI,L,08.06.2018,M
RB15951926,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CE8012,0,KG,,Posted in FI,L,08.06.2018,M
RB15951666,10,,RB_TW070,Z1,"192,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CE8004,"2,000.00",KG,,Posted in FI,L,01.06.2018,M
RB15951666,21,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CE8001,0,KG,,Posted in FI,L,01.06.2018,M
RB15951662,11,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CD8021,0,KG,,Posted in FI,L,01.06.2018,M
RB15951662,12,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CE8022,0,KG,,Posted in FI,L,01.06.2018,M
RB15951048,10,,RB_SW027,ZF2,"96,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CH7002,"1,000.00",KG,,Posted in FI,L,15.05.2018,M
RB15950478,11,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CC8002,0,KG,,Posted in FI,L,02.05.2018,M
RB15950478,12,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CD8003,0,KG,,Posted in FI,L,02.05.2018,M
RB15950478,20,,RB_TW070,Z1,"156,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR286000-DR000200,U-VAN 28-60,,RB11,CD8017,"2,000.00",KG,,Posted in FI,L,02.05.2018,M
RB15950478,31,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8007,0,KG,,Posted in FI,L,02.05.2018,M
RB15950478,32,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CD8008,0,KG,,Posted in FI,L,02.05.2018,M
RB15950478,41,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQB5100-DR000200,OLESTER QB510,,RB11,CC8002,0,KG,,Posted in FI,L,02.05.2018,M
RB15950478,42,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQB5100-DR000200,OLESTER QB510,,RB11,CD8003,0,KG,,Posted in FI,L,02.05.2018,M
RB15950478,51,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8002,0,KG,,Posted in FI,L,02.05.2018,M
RB15950260,10,,RB_SW027,ZF2,"96,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CH7002,"1,000.00",KG,,Posted in FI,L,26.04.2018,M
RB15950260,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CC8002,0,KG,,Posted in FI,L,26.04.2018,M
RB15950260,22,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CD8003,0,KG,,Posted in FI,L,26.04.2018,M
RB15949879,10,,RB_SW027,ZF2,"96,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CH7002,"1,000.00",KG,,Posted in FI,L,11.04.2018,M
RB15949875,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8014,0,KG,,Posted in FI,L,11.04.2018,M
RB15949875,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8015,0,KG,,Posted in FI,L,11.04.2018,M
RB15949875,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8006,0,KG,,Posted in FI,L,11.04.2018,M
RB15949875,22,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8007,0,KG,,Posted in FI,L,11.04.2018,M
RB15949470,11,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CC8002,0,KG,,Posted in FI,L,02.04.2018,M
RB15949470,21,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8012,0,KG,,Posted in FI,L,02.04.2018,M
RB15949470,22,,RB_TW070,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8013,0,KG,,Posted in FI,L,02.04.2018,M
RB15949470,30,,RB_TW070,Z1,"108,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQB5100-DR000200,OLESTER QB510,,RB11,CC8002,"1,000.00",KG,,Posted in FI,L,02.04.2018,M
RB15949470,40,,RB_TW070,Z1,"129,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CC8002,"1,000.00",KG,,Posted in FI,L,02.04.2018,M
RB15949319,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8011,0,KG,,Posted in FI,L,28.03.2018,M
RB15949319,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8006,0,KG,,Posted in FI,L,28.03.2018,M
RB15949319,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH210T-DR000200,ALMATEX KH210(T),,RB11,CM7003,0,KG,,Posted in FI,L,28.03.2018,M
RB15949319,32,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH210T-DR000200,ALMATEX KH210(T),,RB11,CC8001,0,KG,,Posted in FI,L,28.03.2018,M
RB15949319,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH113T-DR000200,ALMATEX KH113(T),,RB11,CB8001,0,KG,,Posted in FI,L,28.03.2018,M
RB15949319,51,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8001,0,KG,,Posted in FI,L,28.03.2018,M
RB15949063,10,,RB_TW070,ZF2,"96,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB30T0-DR000200,U-VAN MB30T,,RB11,CH7002,"1,000.00",KG,,Posted in FI,L,21.03.2018,M
RB15948954,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8005,0,KG,,Posted in FI,L,19.03.2018,M
RB15948954,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CC8002,0,KG,,Posted in FI,L,19.03.2018,M
RB15948954,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8001,0,KG,,Posted in FI,L,19.03.2018,M
RB15948954,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CC8002,0,KG,,Posted in FI,L,19.03.2018,M
RB15948739,10,,RB_TW070,ZF2,"62,400.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR286000-DR000200,U-VAN 28-60,,RB11,CC8009,800,KG,,Posted in FI,L,12.03.2018,M
RB15948739,20,,RB_TW070,ZF2,"300,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8008,"4,000.00",KG,,Posted in FI,L,12.03.2018,M
RB15948739,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CB8004,0,KG,,Posted in FI,L,12.03.2018,M
RB15948739,32,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8005,0,KG,,Posted in FI,L,12.03.2018,M
RB15948738,11,,RB_TW070,S1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR286000-DR000200,U-VAN 28-60,,RB11,CB8008,0,KG,,Posted in FI,L,12.03.2018,N
RB15948738,20,,RB_TW070,S1,"300,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8008,"4,000.00",KG,,Posted in FI,L,12.03.2018,N
RB15948738,31,,RB_TW070,S1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CB8004,0,KG,,Posted in FI,L,12.03.2018,N
RB15948738,32,,RB_TW070,S1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8005,0,KG,,Posted in FI,L,12.03.2018,N
RB15948715,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR286000-DR000200,U-VAN 28-60,,RB11,CB8008,0,KG,,Posted in FI,L,12.03.2018,M
RB15948715,20,,RB_TW070,ZF2,"300,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CC8008,"4,000.00",KG,,Posted in FI,L,12.03.2018,M
RB15948715,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CB8004,0,KG,,Posted in FI,L,12.03.2018,M
RB15948715,32,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CC8005,0,KG,,Posted in FI,L,12.03.2018,M
RB15948574,50,,RB_TW070,ZF2,"40,400.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8001,400,KG,,Posted in FI,L,08.03.2018,M
RB15948469,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,06.03.2018,M
