Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19002171/OP,RB15968778,2019-11-01,MS. KULASAB,11/2019,2020-01-30,1.00000,THB,11534.60,THB,11534.60,11534.60,0.00,0.00,0.00,0.00,1000206810,,RB1
BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำก,PO6210078,RB15968779,2019-11-01,TAKDANAI Y.,11/2019,2019-12-31,1.00000,THB,102463.20,THB,102463.20,102463.20,0.00,0.00,0.00,0.00,1000206658,,RB1
BG00012897,บริษัท คอลลีน เพนซิล (ประเทศไท,62100391,RB15968780,2019-11-01,MR. PRAMOTE R.,11/2019,2019-12-01,1.00000,THB,139100.00,THB,139100.00,139100.00,0.00,0.00,0.00,0.00,1000206550,,RB1
BG00013151,บริษัท วี.เอส.วี. เพนท์ แอนด์,621085,RB15968781,2019-11-01,NEW SALESMAN 2,11/2019,2020-01-30,1.00000,THB,155620.80,THB,155620.80,155620.80,0.00,0.00,0.00,0.00,1000206533,,RB1
BG00012911,บริษัท ฟรีสแลนด์คัมพิน่า (ประเ,4501977614,RB15968782,2019-11-01,MR. PRAMOTE R.,11/2019,2020-02-14,1.00000,THB,74900.00,THB,74900.00,74900.00,0.00,0.00,0.00,0.00,1000204553,,RB1
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19001664/OP,RB15968783,2019-11-01,MS. SUTINA CHONLACHIT,11/2019,2020-01-30,1.00000,THB,529650.00,THB,529650.00,529650.00,0.00,0.00,0.00,0.00,1000200124,,RB1
BG00013057,บริษัท  อุตสาหกรรมสติ๊กเกอร์ไท,PO6210001,RB15968784,2019-11-01,MR. PRAMOTE R.,11/2019,2019-12-01,1.00000,THB,423720.00,THB,423720.00,423720.00,0.00,0.00,0.00,0.00,1000207182,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M1911001/3,RB15968785,2019-11-01,MR.PHASAKORN C.,11/2019,2020-01-15,1.00000,THB,302133.76,THB,302133.76,302133.76,0.00,0.00,0.00,0.00,1000206934,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29L15774,RB15968786,2019-11-01,MR. WICHANCHAI  S.,11/2019,2019-12-31,1.00000,THB,67003.40,THB,67003.40,67003.40,0.00,0.00,0.00,0.00,1000207440,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6210045,RB15968787,2019-11-01,MR.PHASAKORN C.,11/2019,2019-12-31,1.00000,THB,2354.00,THB,2354.00,2354.00,0.00,0.00,0.00,0.00,1000207436,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6210045,RB15968788,2019-11-01,MR.PHASAKORN C.,11/2019,2019-12-31,1.00000,THB,336664.80,THB,336664.80,336664.80,0.00,0.00,0.00,0.00,1000207435,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0377,RB15968789,2019-11-01,MR.PHASAKORN C.,11/2019,2020-02-29,1.00000,THB,545700.00,THB,545700.00,545700.00,0.00,0.00,0.00,0.00,1000207478,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1908-0100,RB15968792,2019-11-01,MR.PHASAKORN C.,11/2019,2020-01-30,1.00000,THB,395546.90,THB,395546.90,395546.90,0.00,0.00,0.00,0.00,1000202003,,RB1
BG00025508,บริษัท นิคเคสยามอลูมิเนียม จำก,POP-1909-0072,RB15968793,2019-11-01,MR.PHASAKORN C.,11/2019,2020-01-30,1.00000,THB,94267.00,THB,94267.00,94267.00,0.00,0.00,0.00,0.00,1000207207,,RB1
BG00018899,บริษัท ไอดับบลิวซีที จำกัด,V190000182,RB15968794,2019-11-01,MR. WICHANCHAI  S.,11/2019,2019-12-31,1.00000,THB,162828.32,THB,162828.32,162828.32,0.00,0.00,0.00,0.00,1000204646,,
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM1910006,RB15968795,2019-11-01,MR. PRAMOTE R.,11/2019,2020-01-30,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000206476,,RB1
BG00013191,บริษัท อารีย์อภิรักษ์ จำกัด,-,RB15968796,2019-11-01,MR. PRAMOTE R.,11/2019,2019-12-31,1.00000,THB,60990.00,THB,60990.00,60990.00,0.00,0.00,0.00,0.00,1000206904,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1910-063,RB15968797,2019-11-01,TAKDANAI Y.,11/2019,2019-11-21,1.00000,THB,893895.12,THB,893895.12,893895.12,0.00,0.00,0.00,0.00,1000206710,,
BG00018108,บริษัท อิโนแอ็ค (ประเทศไทย) จำ,M419090029,RB15968798,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2020-01-31,1.00000,THB,517518.77,THB,517518.77,517518.77,0.00,0.00,0.00,0.00,1000202910,,
BG00022241,บริษัท บางกอกซีท จำกัด,BS19-10-047,RB15968799,2019-11-01,MR. WICHANCHAI  S.,11/2019,2020-01-30,1.00000,THB,424609.17,THB,424609.17,424609.17,0.00,0.00,0.00,0.00,1000206907,,
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO191024-019,RB15968800,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2019-12-31,1.00000,THB,88117.07,THB,88117.07,88117.07,0.00,0.00,0.00,0.00,1000206773,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L23192,RB15968801,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2019-12-31,1.00000,THB,67382.18,THB,67382.18,67382.18,0.00,0.00,0.00,0.00,1000207414,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6210045,RB15968802,2019-11-01,MR.PHASAKORN C.,11/2019,2019-12-31,1.00000,THB,24717.00,THB,24717.00,24717.00,0.00,0.00,0.00,0.00,1000207433,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6210045,RB15968803,2019-11-01,MR.PHASAKORN C.,11/2019,2019-12-31,1.00000,THB,600013.20,THB,600013.20,600013.20,0.00,0.00,0.00,0.00,1000207432,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-201902227,RB15968804,2019-11-01,MR. WICHANCHAI  S.,11/2019,2019-12-01,1.00000,THB,8667.00,THB,8667.00,8667.00,0.00,0.00,0.00,0.00,1000207484,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-201902227,RB15968805,2019-11-01,MR. WICHANCHAI  S.,11/2019,2019-12-16,1.00000,THB,143059.00,THB,143059.00,143059.00,0.00,0.00,0.00,0.00,1000207483,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-391,RB15968806,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2020-01-15,1.00000,THB,30762.50,THB,30762.50,30762.50,0.00,0.00,0.00,0.00,1000207027,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-390,RB15968807,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2020-01-15,1.00000,THB,62862.50,THB,62862.50,62862.50,0.00,0.00,0.00,0.00,1000207026,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,1401087552,RB15968808,2019-11-01,MS. AUSANEE  S.,11/2019,2020-02-29,1.00000,THB,182970.00,THB,182970.00,182970.00,0.00,0.00,0.00,0.00,1000203838,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,1401088860,RB15968809,2019-11-01,MS. AUSANEE  S.,11/2019,2020-02-29,1.00000,THB,520105.60,THB,520105.60,520105.60,0.00,0.00,0.00,0.00,1000207016,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,1401088860,RB15968810,2019-11-01,MS. AUSANEE  S.,11/2019,2020-02-29,1.00000,THB,235148.55,THB,235148.55,235148.55,0.00,0.00,0.00,0.00,1000207015,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-09-318,RB15968811,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2020-01-15,1.00000,THB,175715.40,THB,175715.40,175715.40,0.00,0.00,0.00,0.00,1000202878,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460482630,RB15968812,2019-11-01,MR. WICHANCHAI  S.,11/2019,2020-01-30,1.00000,THB,184721.80,THB,184721.80,184721.80,0.00,0.00,0.00,0.00,1000207262,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460482585,RB15968813,2019-11-01,MR. WICHANCHAI  S.,11/2019,2020-01-30,1.00000,THB,406551.85,THB,406551.85,406551.85,0.00,0.00,0.00,0.00,1000207227,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450258611,RB15968814,2019-11-01,MR. WICHANCHAI  S.,11/2019,2019-12-31,1.00000,THB,122311.70,THB,122311.70,122311.70,0.00,0.00,0.00,0.00,1000207265,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-395,RB15968815,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2020-01-15,1.00000,THB,76237.50,THB,76237.50,76237.50,0.00,0.00,0.00,0.00,1000207381,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-397,RB15968816,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2020-01-15,1.00000,THB,132680.00,THB,132680.00,132680.00,0.00,0.00,0.00,0.00,1000207491,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460482155,RB15968817,2019-11-01,MR. WICHANCHAI  S.,11/2019,2020-01-30,1.00000,THB,338087.90,THB,338087.90,338087.90,0.00,0.00,0.00,0.00,1000207129,,RB1
BG00013988,บริษัท ซันสตาร์ เคมีคัล,PC201910081,RB15968818,2019-11-01,MS. AUSANEE  S.,11/2019,2020-01-30,1.00000,THB,174303.00,THB,174303.00,174303.00,0.00,0.00,0.00,0.00,1000206899,,RB1
BG00013197,บริษัทเน็กซัสสเปเชี่ยลเพ้นท์แอ,NSP0457/62,RB15968819,2019-11-01,NEW SALESMAN 2,11/2019,2019-12-01,1.00000,THB,41944.00,THB,41944.00,41944.00,0.00,0.00,0.00,0.00,1000207498,,RB1
BG00013016,บริษัท เรืองอุทัยอุตสาหกรรมไม้,PB-PO-741-19,RB15968820,2019-11-01,MR. PRAMOTE R.,11/2019,2019-12-01,1.00000,THB,66607.50,THB,66607.50,66607.50,0.00,0.00,0.00,0.00,1000206917,,RB1
BG00024866,บริษัท บางกอกฟอยล์ จำกัด,PO6200866,RB15968821,2019-11-01,TAKDANAI Y.,11/2019,2019-12-01,1.00000,THB,96145.92,THB,96145.92,96145.92,0.00,0.00,0.00,0.00,1000207266,,
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4954573788,RB15968822,2019-11-01,NEW SALESMAN 2,11/2019,2020-01-30,1.00000,THB,207580.00,THB,207580.00,207580.00,0.00,0.00,0.00,0.00,1000207271,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1910-072,RB15968823,2019-11-01,TAKDANAI Y.,11/2019,2019-12-31,1.00000,THB,145605.60,THB,145605.60,145605.60,0.00,0.00,0.00,0.00,1000207244,,
BG00013859,"SANKO (THAILAND) CO.,LTD",TMSC-191002-1,RB15968824,2019-11-01,MS. KULASAB,11/2019,2019-12-01,1.00000,THB,132680.00,THB,132680.00,132680.00,0.00,0.00,0.00,0.00,1000204518,,
BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,GWK1910-00122,RB15968826,2019-11-01,MR. SONGTHAM C.,11/2019,2020-02-29,1.00000,THB,992104.00,THB,992104.00,992104.00,0.00,0.00,0.00,0.00,1000207331,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500049359,RB15968827,2019-11-01,MS. KULASAB,11/2019,2019-12-31,1.00000,THB,84744.00,THB,84744.00,84744.00,0.00,0.00,0.00,0.00,1000207349,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500049468,RB15968828,2019-11-01,MS. KULASAB,11/2019,2019-12-31,1.00000,THB,169488.00,THB,169488.00,169488.00,0.00,0.00,0.00,0.00,1000207347,,RB1
BG00012068,บริษัท มิตซุย แอนด์ คัมปนี,-,RB15968832,2019-11-01,MR. WICHANCHAI  S.,11/2019,2019-12-16,1.00000,THB,875809.45,THB,875809.45,875809.45,0.00,0.00,0.00,0.00,1000207038,,RB1
BG00014017,บริษัท ไทย เควายซี จำกัด,P2019-0240,RB15968834,2019-11-01,MS. AUSANEE  S.,11/2019,2019-12-31,1.00000,THB,7511.40,THB,7511.40,7511.40,0.00,0.00,0.00,0.00,1000207322,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-389,RB15968835,2019-11-01,MR. KEAITTICHAI  A.,11/2019,2020-01-30,1.00000,THB,83995.00,THB,83995.00,83995.00,0.00,0.00,0.00,0.00,1000206928,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500049359,RB15968836,2019-11-01,MS. KULASAB,11/2019,2019-12-31,1.00000,THB,112992.00,THB,112992.00,112992.00,0.00,0.00,0.00,0.00,1000207605,,RB1
BG00018898,บริษัท มิตซุย แอนด์ คัมปนี,-,RB15968895,2019-11-01,MR. WICHANCHAI  S.,11/2019,2019-12-16,1.00000,THB,7265.30,THB,7265.30,7265.30,0.00,0.00,0.00,0.00,1000207068,,
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,4511904062,RB15968956,2019-11-01,MS. AUSANEE  S.,11/2019,2020-02-29,1.00000,THB,1209100.00,THB,1209100.00,1209100.00,0.00,0.00,0.00,0.00,1000199856,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201283,RB15968837,2019-11-02,MR. PRAMOTE R.,11/2019,2020-03-01,1.00000,THB,80918.75,THB,80918.75,80918.75,0.00,0.00,0.00,0.00,1000207479,,RB1
BG00013123,ห้างหุ้นส่วนจำกัด เทพทวี โค้ทต,PO0621028,RB15968838,2019-11-02,NEW SALESMAN 2,11/2019,2020-01-31,1.00000,THB,87740.00,THB,87740.00,87740.00,0.00,0.00,0.00,0.00,1000207437,,RB1
BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ,-,RB15968839,2019-11-02,MS. KULASAB,11/2019,2020-01-31,1.00000,THB,176550.00,THB,176550.00,176550.00,0.00,0.00,0.00,0.00,1000207417,,RB1
BG00013270,บริษัท พีพีจี โคทติ้งส์ (ประเท,59356,RB15968840,2019-11-02,MR. SONGTHAM C. (IT),11/2019,2020-01-31,1.00000,THB,107428.00,THB,107428.00,107428.00,0.00,0.00,0.00,0.00,1000207411,,RB1
BG00012905,บริษัท สีเดลต้า จำกัด,OR256210/00156,RB15968841,2019-11-02,Sathitpong Khongwanglam,11/2019,2020-01-31,1.00000,THB,154080.00,THB,154080.00,154080.00,0.00,0.00,0.00,0.00,1000207343,,RB1
BG00012877,บริษัท บางกอกเจริญมิตร (1972),438/2019,RB15968842,2019-11-02,MR. PRAMOTE R.,11/2019,2019-12-02,1.00000,THB,11984.00,THB,11984.00,11984.00,0.00,0.00,0.00,0.00,1000207145,,RB1
BG00013072,บริษัท  สยามคราฟท์อุตสาหกรรม จ,6930046011,RB15968843,2019-11-02,MR. PRAMOTE R.,11/2019,2020-01-31,1.00000,THB,213465.00,THB,213465.00,213465.00,0.00,0.00,0.00,0.00,1000207140,,RB1
BG00012962,บริษัท เมอรี่ คอร์ปอเรชั่น จำก,PO-R1191027-02,RB15968844,2019-11-02,MR. PRAMOTE R.,11/2019,2019-12-02,1.00000,THB,27258.25,THB,27258.25,27258.25,0.00,0.00,0.00,0.00,1000207136,,RB1
BG00012960,บริษัท ลีอองเทกซ์ จำกัด,2562-04,RB15968845,2019-11-02,MS. KULASAB,11/2019,2020-01-01,1.00000,THB,55640.00,THB,55640.00,55640.00,0.00,0.00,0.00,0.00,1000207115,,
BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,4000009623,RB15968846,2019-11-02,Sathitpong Khongwanglam,11/2019,2020-03-01,1.00000,THB,19474.00,THB,19474.00,19474.00,0.00,0.00,0.00,0.00,1000205696,,RB1
BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,4000009530,RB15968847,2019-11-02,Sathitpong Khongwanglam,11/2019,2020-03-01,1.00000,THB,22898.00,THB,22898.00,22898.00,0.00,0.00,0.00,0.00,1000204933,,RB1
BG00013017,บริษัท รักษ์วานิช (1992) จำกัด,-,RB15968848,2019-11-02,MS. KULASAB,11/2019,2020-01-31,1.00000,THB,215712.00,THB,215712.00,215712.00,0.00,0.00,0.00,0.00,1000207494,,RB1
BG00016550,บริษัท โต๊ะจักรไทยประดิษฐ์(198,02146,RB15968849,2019-11-02,MR. PRAMOTE R.,11/2019,2019-11-02,1.00000,THB,17655.00,THB,17655.00,0.00,17655.00,0.00,0.00,0.00,1000207501,,
BG00013574,บริษัท ไทยบูรณ์ อีลัสติก จำกัด,TBE2559,RB15968850,2019-11-02,MS. KULASAB,11/2019,2019-11-17,1.00000,THB,47080.00,THB,47080.00,47080.00,0.00,0.00,0.00,0.00,1000207574,,RB1
BG00013111,บริษัท ไทยยางกิจไพศาล จำกัด,DH1905846,RB15968851,2019-11-02,MR. PRAMOTE R.,11/2019,2020-01-01,1.00000,THB,28890.00,THB,28890.00,28890.00,0.00,0.00,0.00,0.00,1000206660,,RB1
BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,4000009796,RB15968852,2019-11-02,Sathitpong Khongwanglam,11/2019,2020-03-01,1.00000,THB,38948.00,THB,38948.00,38948.00,0.00,0.00,0.00,0.00,1000207255,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P191036,RB15968853,2019-11-02,MR. PRAMOTE R.,11/2019,2020-02-29,1.00000,THB,7490.00,THB,7490.00,7490.00,0.00,0.00,0.00,0.00,1000207264,,
BG00013331,บริษัท เคมีเมท จำกัด,P191035,RB15968854,2019-11-02,MR. PRAMOTE R.,11/2019,2019-11-02,1.00000,THB,1079.42,THB,1079.42,0.00,1079.42,0.00,0.00,0.00,1000207241,,
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460483144,RB15968855,2019-11-02,MR. WICHANCHAI  S.,11/2019,2020-01-31,1.00000,THB,507838.05,THB,507838.05,507838.05,0.00,0.00,0.00,0.00,1000207525,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1910-00441,RB15968829,2019-11-04,MR. SONGTHAM C.,11/2019,2020-03-03,1.00000,THB,44084.00,THB,44084.00,44084.00,0.00,0.00,0.00,0.00,1000207458,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1910-00431,RB15968830,2019-11-04,MR. SONGTHAM C.,11/2019,2020-03-03,1.00000,THB,147446.00,THB,147446.00,147446.00,0.00,0.00,0.00,0.00,1000207418,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1910-00393,RB15968831,2019-11-04,MR. SONGTHAM C.,11/2019,2020-03-03,1.00000,THB,190032.00,THB,190032.00,190032.00,0.00,0.00,0.00,0.00,1000207177,,RB1
BG00014025,บริษัท อิโนแอ็ค ออโตโมทีฟ,A191100007,RB15968856,2019-11-04,MR. WICHANCHAI  S.,11/2019,2020-01-03,1.00000,THB,498705.60,THB,498705.60,498705.60,0.00,0.00,0.00,0.00,1000206953,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M1911001/3,RB15968857,2019-11-04,MR.PHASAKORN C.,11/2019,2020-01-18,1.00000,THB,302133.76,THB,302133.76,302133.76,0.00,0.00,0.00,0.00,1000206935,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29L15714,RB15968858,2019-11-04,MR. WICHANCHAI  S.,11/2019,2020-01-03,1.00000,THB,67003.40,THB,67003.40,67003.40,0.00,0.00,0.00,0.00,1000207576,,RB1
BG00022832,Adient & Summit Corporation Li,TMSCJ03,RB15968859,2019-11-04,MR. WICHANCHAI  S.,11/2019,2020-01-03,1.00000,THB,81414.16,THB,81414.16,81414.16,0.00,0.00,0.00,0.00,1000207143,,RB1
BG00024866,บริษัท บางกอกฟอยล์ จำกัด,PO6200890,RB15968860,2019-11-04,TAKDANAI Y.,11/2019,2019-12-04,1.00000,THB,240364.80,THB,240364.80,240364.80,0.00,0.00,0.00,0.00,1000207496,,
BG00013439,บริษัท ฟิกส์เวลล์ จำกัด,PO6210/044,RB15968861,2019-11-04,MR. PRAMOTE R.,11/2019,2020-02-02,1.00000,THB,61204.00,THB,61204.00,61204.00,0.00,0.00,0.00,0.00,1000207472,,RB1
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210081853,RB15968862,2019-11-04,Sathitpong Khongwanglam,11/2019,2020-03-03,1.00000,THB,107000.00,THB,107000.00,107000.00,0.00,0.00,0.00,0.00,1000207422,,RB1
BG00013487,บริษัท เอ็กซตร้า เทค จำกัด,PO6211003,RB15968863,2019-11-04,NEW SALESMAN 2,11/2019,2020-01-03,1.00000,THB,164780.00,THB,164780.00,164780.00,0.00,0.00,0.00,0.00,1000207327,,
BG00023574,บริษัท ไทยเอ็คมี่โพลีพลาสแพค จ,T26210-026,RB15968864,2019-11-04,TAKDANAI Y.,11/2019,2019-12-04,1.00000,THB,95529.60,THB,95529.60,95529.60,0.00,0.00,0.00,0.00,1000207144,,
BG00012909,บริษัท อีเทอนอล ซากาตะ อิ้งซ์,E-1911021,RB15968865,2019-11-04,MR. KASIN M.,11/2019,2020-02-02,1.00000,THB,264956.61,THB,264956.61,264956.61,0.00,0.00,0.00,0.00,1000206882,,RB1
BG00013070,บริษัท สหไทยอุตสาหกรรมแผ่นกั้น,DM-PM1910019,RB15968866,2019-11-04,MR. PRAMOTE R.,11/2019,2020-02-02,1.00000,THB,77425.20,THB,77425.20,77425.20,0.00,0.00,0.00,0.00,1000206706,,RB1
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM1910006,RB15968867,2019-11-04,MR. PRAMOTE R.,11/2019,2020-02-02,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000206476,,RB1
BG00012908,บริษัท  อีซึ่น เพ้นท์  จำกัด (,AAA0084,RB15968868,2019-11-04,NEW SALESMAN 2,11/2019,2020-02-02,1.00000,THB,71904.00,THB,71904.00,71904.00,0.00,0.00,0.00,0.00,1000206037,,RB1
BG00013069,บริษัท สหไทยใยแก้ว จำกัด,1DM-PM1910005,RB15968869,2019-11-04,MR. PRAMOTE R.,11/2019,2020-02-02,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000205725,,RB1
BG00012908,บริษัท  อีซึ่น เพ้นท์  จำกัด (,AAA0023,RB15968870,2019-11-04,NEW SALESMAN 2,11/2019,2020-02-02,1.00000,THB,17120.00,THB,17120.00,17120.00,0.00,0.00,0.00,0.00,1000204684,,RB1
BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ,2110041056,RB15968871,2019-11-04,NEW SALESMAN 2,11/2019,2020-03-03,1.00000,THB,259475.00,THB,259475.00,259475.00,0.00,0.00,0.00,0.00,1000191779,,RB1
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210081873,RB15968872,2019-11-04,Sathitpong Khongwanglam,11/2019,2020-03-03,1.00000,THB,26964.00,THB,26964.00,26964.00,0.00,0.00,0.00,0.00,1000207530,,RB1
BG00012906,บริษัท ดูราเคม เอ็นเตอร์ไพรส,-,RB15968873,2019-11-04,MR. PRAMOTE R.,11/2019,2019-11-04,1.00000,THB,26707.20,THB,26707.20,0.00,26707.20,0.00,0.00,0.00,1000206708,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400134760(NW)TPC2,RB15968874,2019-11-04,MS. KULASAB,11/2019,2020-02-02,1.00000,THB,154936.00,THB,154936.00,154936.00,0.00,0.00,0.00,0.00,1000207594,,RB1
