Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA7001,16-01-17,16-01-18,17-01-17,40000030298,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA7001,16-01-17,16-01-18,17-01-17,40000030298,Color,20,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA7001,16-01-17,16-01-18,17-01-17,40000030298,Non Volatile Content,60.8,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA7001,16-01-17,16-01-18,17-01-17,40000030298,Viscosity,A106,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7002,10-02-17,10-02-18,11-02-17,40000031283,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7002,10-02-17,10-02-18,11-02-17,40000031283,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7002,10-02-17,10-02-18,11-02-17,40000031283,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7002,10-02-17,10-02-18,11-02-17,40000031283,Non Volatile Content,60.4,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7002,10-02-17,10-02-18,11-02-17,40000031283,Viscosity,A110,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7003,10-02-17,10-02-18,11-02-17,40000031285,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7003,10-02-17,10-02-18,11-02-17,40000031285,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7003,10-02-17,10-02-18,11-02-17,40000031285,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7003,10-02-17,10-02-18,11-02-17,40000031285,Non Volatile Content,60.9,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7003,10-02-17,10-02-18,11-02-17,40000031285,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7004,11-02-17,11-02-18,11-02-17,40000031293,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7004,11-02-17,11-02-18,11-02-17,40000031293,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7004,11-02-17,11-02-18,11-02-17,40000031293,Color,17,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7004,11-02-17,11-02-18,11-02-17,40000031293,Non Volatile Content,60.9,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7004,11-02-17,11-02-18,11-02-17,40000031293,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031406,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031406,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031406,Color,12,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031406,Non Volatile Content,59.9,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031406,Viscosity,A109,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7006,10-03-17,10-03-18,11-03-17,40000032373,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7006,10-03-17,10-03-18,11-03-17,40000032373,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7006,10-03-17,10-03-18,11-03-17,40000032373,Color,13,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7006,10-03-17,10-03-18,11-03-17,40000032373,Non Volatile Content,60.7,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7006,10-03-17,10-03-18,11-03-17,40000032373,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7007,20-03-17,20-03-18,20-03-17,40000032821,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7007,20-03-17,20-03-18,20-03-17,40000032821,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7007,20-03-17,20-03-18,20-03-17,40000032821,Color,14,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7007,20-03-17,20-03-18,20-03-17,40000032821,Non Volatile Content,61.0,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CC7007,20-03-17,20-03-18,20-03-17,40000032821,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7008,01-04-17,01-04-18,01-04-17,40000033401,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7008,01-04-17,01-04-18,01-04-17,40000033401,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7008,01-04-17,01-04-18,01-04-17,40000033401,Color,19,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7008,01-04-17,01-04-18,01-04-17,40000033401,Non Volatile Content,61.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7008,01-04-17,01-04-18,01-04-17,40000033401,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7009,04-04-17,04-04-18,05-04-17,40000033465,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7009,04-04-17,04-04-18,05-04-17,40000033465,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7009,04-04-17,04-04-18,05-04-17,40000033465,Color,15,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7009,04-04-17,04-04-18,05-04-17,40000033465,Non Volatile Content,61.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7009,04-04-17,04-04-18,05-04-17,40000033465,Viscosity,A116,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7010,23-04-17,23-04-18,24-04-17,40000033957,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7010,23-04-17,23-04-18,24-04-17,40000033957,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7010,23-04-17,23-04-18,24-04-17,40000033957,Color,10,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7010,23-04-17,23-04-18,24-04-17,40000033957,Non Volatile Content,61.8,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD7010,23-04-17,23-04-18,24-04-17,40000033957,Viscosity,A114,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7011,01-05-17,01-05-18,03-05-17,40000034237,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7011,01-05-17,01-05-18,03-05-17,40000034237,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7011,01-05-17,01-05-18,03-05-17,40000034237,Color,13,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7011,01-05-17,01-05-18,03-05-17,40000034237,Non Volatile Content,61.4,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7011,01-05-17,01-05-18,03-05-17,40000034237,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7012,01-05-17,01-05-18,03-05-17,40000034302,Acid Value,6.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7012,01-05-17,01-05-18,03-05-17,40000034302,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7012,01-05-17,01-05-18,03-05-17,40000034302,Color,10,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7012,01-05-17,01-05-18,03-05-17,40000034302,Non Volatile Content,61.5,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7012,01-05-17,01-05-18,03-05-17,40000034302,Viscosity,A109,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7013,04-05-17,04-05-18,05-05-17,40000034354,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7013,04-05-17,04-05-18,05-05-17,40000034354,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7013,04-05-17,04-05-18,05-05-17,40000034354,Color,12,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7013,04-05-17,04-05-18,05-05-17,40000034354,Non Volatile Content,61.9,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7013,04-05-17,04-05-18,05-05-17,40000034354,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7014,10-05-17,10-05-18,10-05-17,40000034592,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7014,10-05-17,10-05-18,10-05-17,40000034592,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7014,10-05-17,10-05-18,10-05-17,40000034592,Color,11,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7014,10-05-17,10-05-18,10-05-17,40000034592,Non Volatile Content,61.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7014,10-05-17,10-05-18,10-05-17,40000034592,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7015,21-05-17,21-05-18,21-05-17,40000035057,Acid Value,5.5,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7015,21-05-17,21-05-18,21-05-17,40000035057,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7015,21-05-17,21-05-18,21-05-17,40000035057,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7015,21-05-17,21-05-18,21-05-17,40000035057,Non Volatile Content,60.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE7015,21-05-17,21-05-18,21-05-17,40000035057,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7016,11-06-17,11-06-18,11-06-17,40000035757,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7016,11-06-17,11-06-18,11-06-17,40000035757,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7016,11-06-17,11-06-18,11-06-17,40000035757,Color,9,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7016,11-06-17,11-06-18,11-06-17,40000035757,Non Volatile Content,60.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7016,11-06-17,11-06-18,11-06-17,40000035757,Viscosity,A113,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7017,17-06-17,17-06-18,18-06-17,40000036027,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7017,17-06-17,17-06-18,18-06-17,40000036027,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7017,17-06-17,17-06-18,18-06-17,40000036027,Color,18,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7017,17-06-17,17-06-18,18-06-17,40000036027,Non Volatile Content,61.5,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF7017,17-06-17,17-06-18,18-06-17,40000036027,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7018,09-07-17,09-07-18,10-07-17,40000036984,Acid Value,6.0,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7018,09-07-17,09-07-18,10-07-17,40000036984,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7018,09-07-17,09-07-18,10-07-17,40000036984,Color,12,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7018,09-07-17,09-07-18,10-07-17,40000036984,Non Volatile Content,61.1,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7018,09-07-17,09-07-18,10-07-17,40000036984,Viscosity,A110,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7019,10-07-17,10-07-18,10-07-17,40000036986,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7019,10-07-17,10-07-18,10-07-17,40000036986,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7019,10-07-17,10-07-18,10-07-17,40000036986,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7019,10-07-17,10-07-18,10-07-17,40000036986,Non Volatile Content,61.1,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CG7019,10-07-17,10-07-18,10-07-17,40000036986,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7020,01-08-17,01-08-18,02-08-17,40000037372,Acid Value,6.1,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7020,01-08-17,01-08-18,02-08-17,40000037372,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7020,01-08-17,01-08-18,02-08-17,40000037372,Color,20,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7020,01-08-17,01-08-18,02-08-17,40000037372,Non Volatile Content,60.5,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7020,01-08-17,01-08-18,02-08-17,40000037372,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7021,11-08-17,11-08-18,12-08-17,40000037872,Acid Value,6.1,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7021,11-08-17,11-08-18,12-08-17,40000037872,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7021,11-08-17,11-08-18,12-08-17,40000037872,Color,22,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7021,11-08-17,11-08-18,12-08-17,40000037872,Non Volatile Content,61.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7021,11-08-17,11-08-18,12-08-17,40000037872,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7022,17-08-17,17-08-18,17-08-17,40000038034,Acid Value,6.0,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7022,17-08-17,17-08-18,17-08-17,40000038034,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7022,17-08-17,17-08-18,17-08-17,40000038034,Color,16,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7022,17-08-17,17-08-18,17-08-17,40000038034,Non Volatile Content,59.5,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7022,17-08-17,17-08-18,17-08-17,40000038034,Viscosity,A109,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7023,18-08-17,18-08-18,18-08-17,40000038076,Acid Value,6.1,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7023,18-08-17,18-08-18,18-08-17,40000038076,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7023,18-08-17,18-08-18,18-08-17,40000038076,Color,16,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7023,18-08-17,18-08-18,18-08-17,40000038076,Non Volatile Content,61.0,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH7023,18-08-17,18-08-18,18-08-17,40000038076,Viscosity,A113,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7024,08-12-17,08-12-18,09-12-17,40000042033,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7024,08-12-17,08-12-18,09-12-17,40000042033,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7024,08-12-17,08-12-18,09-12-17,40000042033,Color,14,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7024,08-12-17,08-12-18,09-12-17,40000042033,Non Volatile Content,60.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7024,08-12-17,08-12-18,09-12-17,40000042033,Viscosity,A105,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7025,12-12-17,12-12-18,12-12-17,40000042085,Acid Value,6.1,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7025,12-12-17,12-12-18,12-12-17,40000042085,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7025,12-12-17,12-12-18,12-12-17,40000042085,Color,19,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7025,12-12-17,12-12-18,12-12-17,40000042085,Non Volatile Content,60.8,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7025,12-12-17,12-12-18,12-12-17,40000042085,Viscosity,A110,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7026,21-12-17,21-12-18,21-12-17,40000042568,Acid Value,6.0,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7026,21-12-17,21-12-18,21-12-17,40000042568,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7026,21-12-17,21-12-18,21-12-17,40000042568,Color,11,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7026,21-12-17,21-12-18,21-12-17,40000042568,Non Volatile Content,60.8,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CM7026,21-12-17,21-12-18,21-12-17,40000042568,Viscosity,A111,,,JIS K5400
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CC7001,13-03-17,13-03-18,14-03-17,40000032458,Acid Value,2.0,1.0,4.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CC7001,13-03-17,13-03-18,14-03-17,40000032458,Appearance,A012,,,Visual Check
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CC7001,13-03-17,13-03-18,14-03-17,40000032458,Color,45,0,150,JIS K6901
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CC7001,13-03-17,13-03-18,14-03-17,40000032458,Non Volatile Content,49.1,48.0,52.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CC7001,13-03-17,13-03-18,14-03-17,40000032458,Viscosity,A106,,,JIS K5400
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CL7002,05-11-17,05-11-18,06-11-17,40000040596,Acid Value,2.1,1.0,4.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CL7002,05-11-17,05-11-18,06-11-17,40000040596,Appearance,A012,,,Visual Check
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CL7002,05-11-17,05-11-18,06-11-17,40000040596,Color,16,0,150,JIS K6901
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CL7002,05-11-17,05-11-18,06-11-17,40000040596,Non Volatile Content,49.5,48.0,52.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CL7002,05-11-17,05-11-18,06-11-17,40000040596,Viscosity,A105,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7001,18-01-17,18-01-18,18-01-17,40000030373,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7001,18-01-17,18-01-18,18-01-17,40000030373,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7001,18-01-17,18-01-18,18-01-17,40000030373,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7001,18-01-17,18-01-18,18-01-17,40000030373,Non Volatile Content,71.5,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7001,18-01-17,18-01-18,18-01-17,40000030373,Viscosity,A135,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7002,18-01-17,18-01-18,20-01-17,40000030448,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7002,18-01-17,18-01-18,20-01-17,40000030448,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7002,18-01-17,18-01-18,20-01-17,40000030448,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7002,18-01-17,18-01-18,20-01-17,40000030448,Non Volatile Content,71.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7002,18-01-17,18-01-18,20-01-17,40000030448,Viscosity,A135,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7003,27-01-17,27-01-18,27-01-17,40000030693,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7003,27-01-17,27-01-18,27-01-17,40000030693,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7003,27-01-17,27-01-18,27-01-17,40000030693,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7003,27-01-17,27-01-18,27-01-17,40000030693,Non Volatile Content,70.3,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA7003,27-01-17,27-01-18,27-01-17,40000030693,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7004,05-02-17,05-02-18,05-02-17,40000031024,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7004,05-02-17,05-02-18,05-02-17,40000031024,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7004,05-02-17,05-02-18,05-02-17,40000031024,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7004,05-02-17,05-02-18,05-02-17,40000031024,Non Volatile Content,70.1,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7004,05-02-17,05-02-18,05-02-17,40000031024,Viscosity,A140,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031426,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031426,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031426,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031426,Non Volatile Content,71.8,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7005,15-02-17,15-02-18,16-02-17,40000031426,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7006,17-02-17,17-02-18,17-02-17,40000031521,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7006,17-02-17,17-02-18,17-02-17,40000031521,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7006,17-02-17,17-02-18,17-02-17,40000031521,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7006,17-02-17,17-02-18,17-02-17,40000031521,Non Volatile Content,70.8,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7006,17-02-17,17-02-18,17-02-17,40000031521,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7007,27-02-17,27-02-18,27-02-17,40000031914,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7007,27-02-17,27-02-18,27-02-17,40000031914,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7007,27-02-17,27-02-18,27-02-17,40000031914,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7007,27-02-17,27-02-18,27-02-17,40000031914,Non Volatile Content,70.8,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB7007,27-02-17,27-02-18,27-02-17,40000031914,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC7008,01-03-17,01-03-18,03-03-17,40000031999,Acid Value,6.7,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC7008,01-03-17,01-03-18,03-03-17,40000031999,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC7008,01-03-17,01-03-18,03-03-17,40000031999,Color,1,-999,3,JIS K5400
