Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK041218,04-12-18,04-03-19,06-12-18,10000036255,Refractive index,1.4121,1.41150,1.41250,25oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK041218,04-12-18,04-03-19,06-12-18,10000036255,Specific Gravity,0.94338,0.94200,0.94600,20oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK041218,04-12-18,04-03-19,06-12-18,10000036255,Water content,0.0307,-999.00000,0.10000,Karl Fishcher
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK061218,06-12-18,06-03-19,07-12-18,10000036290,Color,3.4,0.0,15.0,Spectrophotometer
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK061218,06-12-18,06-03-19,07-12-18,10000036290,Refractive index,1.4121,1.41150,1.41250,25oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK061218,06-12-18,06-03-19,07-12-18,10000036290,Specific Gravity,0.94339,0.94200,0.94600,20oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK061218,06-12-18,06-03-19,07-12-18,10000036290,Water content,0.0304,-999.00000,0.10000,Karl Fishcher
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK111218,11-12-18,11-03-19,11-12-18,10000036422,Color,4.0,0.0,15.0,Spectrophotometer
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK111218,11-12-18,11-03-19,11-12-18,10000036422,Refractive index,1.4122,1.41150,1.41250,25oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK111218,11-12-18,11-03-19,11-12-18,10000036422,Specific Gravity,0.94339,0.94200,0.94600,20oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK111218,11-12-18,11-03-19,11-12-18,10000036422,Water content,0.0354,-999.00000,0.10000,Karl Fishcher
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK121218,12-12-18,12-03-19,12-12-18,10000036542,Color,3.5,0.0,15.0,Spectrophotometer
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK121218,12-12-18,12-03-19,12-12-18,10000036542,Refractive index,1.4121,1.41150,1.41250,25oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK121218,12-12-18,12-03-19,12-12-18,10000036542,Specific Gravity,0.94338,0.94200,0.94600,20oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK121218,12-12-18,12-03-19,12-12-18,10000036542,Water content,0.0321,-999.00000,0.10000,Karl Fishcher
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK141218,14-12-18,14-03-19,14-12-18,10000036628,Color,3.5,0.0,15.0,Spectrophotometer
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK141218,14-12-18,14-03-19,14-12-18,10000036628,Refractive index,1.4121,1.41150,1.41250,25oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK141218,14-12-18,14-03-19,14-12-18,10000036628,Specific Gravity,0.94340,0.94200,0.94600,20oC
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK141218,14-12-18,14-03-19,14-12-18,10000036628,Water content,0.0442,-999.00000,0.10000,Karl Fishcher
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK181218,18-12-18,18-03-19,19-12-18,10000036734,Color,3.6,0.0,15.0,Spectrophotometer
30026-MMA,Methyl Methacrylate (MMA),RB11,A,TANK181218,18-12-18,18-03-19,19-12-18,10000036734,Refractive index,1.4121,1.41150,1.41250,25oC
