Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201012,RB15966787,2019-09-02,MR. PRAMOTE R.,09/2019,2019-12-31,1.00000,THB,"30,495.00",THB,"30,495.00","30,495.00",0.00,0.00,0.00,0.00,1000200690,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201011,RB15966788,2019-09-02,MR. PRAMOTE R.,09/2019,2019-12-31,1.00000,THB,"48,551.25",THB,"48,551.25","48,551.25",0.00,0.00,0.00,0.00,1000200689,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201010,RB15966789,2019-09-02,MR. PRAMOTE R.,09/2019,2019-12-31,1.00000,THB,"38,787.50",THB,"38,787.50","38,787.50",0.00,0.00,0.00,0.00,1000200688,,RB1
BG00012962,บริษัท เมอรี่ คอร์ปอเรชั่น จำก,PO-R1190823-01,RB15966790,2019-09-02,MR. PRAMOTE R.,09/2019,2019-10-02,1.00000,THB,"27,258.25",THB,"27,258.25","27,258.25",0.00,0.00,0.00,0.00,1000200558,,RB1
BG00013151,บริษัท วี.เอส.วี. เพนท์ แอนด์,620900,RB15966791,2019-09-02,MS. KULASAB,09/2019,2019-12-01,1.00000,THB,"155,620.80",THB,"155,620.80","155,620.80",0.00,0.00,0.00,0.00,1000200479,,RB1
BG00012903,บริษัท  ดี.โอ.พี. เพ้นท์  จำกั,PO6208030,RB15966792,2019-09-02,MS. KULASAB,09/2019,2019-12-01,1.00000,THB,"136,532.00",THB,"136,532.00","136,532.00",0.00,0.00,0.00,0.00,1000200472,,RB1
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19001680/OP,RB15966794,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-12-01,1.00000,THB,"14,980.00",THB,"14,980.00","14,980.00",0.00,0.00,0.00,0.00,1000200342,,RB1
BG00012886,บริษัท บอนด์เทค เคมิคอลส์ จำกั,-,RB15966795,2019-09-02,MR. PRAMOTE R.,09/2019,2019-11-01,1.00000,THB,"45,368.00",THB,"45,368.00","45,368.00",0.00,0.00,0.00,0.00,1000200768,,RB1
BG00012073,บริษัท เอสทีซี นิกกะ  จำกัด,19001187,RB15966796,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-09-02,1.00000,THB,"34,154.40",THB,"34,154.40",0.00,"34,154.40",0.00,0.00,0.00,1000200392,,RB1
BG00012073,บริษัท เอสทีซี นิกกะ  จำกัด,19001194,RB15966797,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-10-02,1.00000,THB,"316,720.00",THB,"316,720.00","316,720.00",0.00,0.00,0.00,0.00,1000200391,,RB1
BG00013524,บริษัท ซีเอ็นเอ็น แพ็คกิ้ง จำก,PO6208080,RB15966798,2019-09-02,TAKDANAI Y.,09/2019,2019-11-01,1.00000,THB,"153,694.80",THB,"153,694.80","153,694.80",0.00,0.00,0.00,0.00,1000200390,,RB1
BG00013704,บริษัท โอจิ เปเปอร์ (ไทยแลนด์),2910190,RB15966799,2019-09-02,MR. KASIN M.,09/2019,2019-11-01,1.00000,THB,"222,560.00",THB,"222,560.00","222,560.00",0.00,0.00,0.00,0.00,1000198875,,
BG00012074,บริษัท สยามเคมีคอลอินดัสตรี้ จ,4511861802,RB15966800,2019-09-02,MS. KULASAB,09/2019,2019-12-01,1.00000,THB,"19,902.00",THB,"19,902.00","19,902.00",0.00,0.00,0.00,0.00,1000198702,,RB1
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19001454/OP,RB15966801,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-12-01,1.00000,THB,"496,137.60",THB,"496,137.60","496,137.60",0.00,0.00,0.00,0.00,1000197058,,RB1
BG00013589,บริษัท คัลเลอร์ เอ็กซ์ตร้า พลั,-,RB15966802,2019-09-02,Sathitpong Khongwanglam,09/2019,2019-11-01,1.00000,THB,"61,632.00",THB,"61,632.00","61,632.00",0.00,0.00,0.00,0.00,1000201013,,RB1
BG00012871,บริษัท อาควาบาธ จำกัด,PO:256209/0016,RB15966803,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-12-01,1.00000,THB,"194,205.00",THB,"194,205.00","194,205.00",0.00,0.00,0.00,0.00,1000200811,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4952275869,RB15966804,2019-09-02,MR. SONGTHAM C.,09/2019,2019-12-01,1.00000,THB,"38,948.00",THB,"38,948.00","38,948.00",0.00,0.00,0.00,0.00,1000195300,,RB1
BG00013619,บริษัท ทีโอเอ เพอฟอร์มานซ์ โค๊,BPOD1901456,RB15966806,2019-09-02,Sathitpong Khongwanglam,09/2019,2019-12-31,1.00000,THB,"231,120.00",THB,"231,120.00","231,120.00",0.00,0.00,0.00,0.00,1000200404,,RB1
BG00013988,บริษัท ซันสตาร์ เคมีคัล,PC201908096,RB15966807,2019-09-02,MS. AUSANEE  S.,09/2019,2019-12-01,1.00000,THB,"183,278.16",THB,"183,278.16","183,278.16",0.00,0.00,0.00,0.00,1000200652,,RB1
BG00018108,บริษัท อิโนแอ็ค (ประเทศไทย) จำ,M419080024,RB15966808,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-11-30,1.00000,THB,"74,183.10",THB,"74,183.10","74,183.10",0.00,0.00,0.00,0.00,1000199831,,
BG00014013,บริษัท ที เค เอส อินดัสเตรียล,TKN90A-190901,RB15966809,2019-09-02,MS. AUSANEE  S.,09/2019,2019-11-01,1.00000,THB,"216,675.00",THB,"216,675.00","216,675.00",0.00,0.00,0.00,0.00,1000198495,,RB1
BG00014013,บริษัท ที เค เอส อินดัสเตรียล,TKN95A-190901,RB15966810,2019-09-02,MS. AUSANEE  S.,09/2019,2019-11-01,1.00000,THB,"286,011.00",THB,"286,011.00","286,011.00",0.00,0.00,0.00,0.00,1000198493,,RB1
BG00014013,บริษัท ที เค เอส อินดัสเตรียล,TKN85A-190901,RB15966811,2019-09-02,MS. AUSANEE  S.,09/2019,2019-11-01,1.00000,THB,"63,365.40",THB,"63,365.40","63,365.40",0.00,0.00,0.00,0.00,1000198491,,RB1
BG00012074,บริษัท สยามเคมีคอลอินดัสตรี้ จ,4511703092,RB15966812,2019-09-02,MS. AUSANEE  S.,09/2019,2019-12-01,1.00000,THB,"91,378.00",THB,"91,378.00","91,378.00",0.00,0.00,0.00,0.00,1000196424,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO190828-041,RB15966813,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-11-01,1.00000,THB,"118,833.24",THB,"118,833.24","118,833.24",0.00,0.00,0.00,0.00,1000200886,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20190800252,RB15966814,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-10-02,1.00000,THB,"74,377.31",THB,"74,377.31","74,377.31",0.00,0.00,0.00,0.00,1000200732,,RB1
BG00022145,บริษัท ทรัพย์สินเพชร จำกัด,QUO 19-08-330,RB15966815,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-01,1.00000,THB,"56,710.00",THB,"56,710.00","56,710.00",0.00,0.00,0.00,0.00,1000200935,,RB1
BG00022241,บริษัท บางกอกซีท จำกัด,BS19-08-039,RB15966816,2019-09-02,MR. WICHANCHAI  S.,09/2019,2019-12-01,1.00000,THB,"169,041.81",THB,"169,041.81","169,041.81",0.00,0.00,0.00,0.00,1000200918,,
BG00022241,บริษัท บางกอกซีท จำกัด,BS19-08-039,RB15966817,2019-09-02,MR. WICHANCHAI  S.,09/2019,2019-12-01,1.00000,THB,"470,976.55",THB,"470,976.55","470,976.55",0.00,0.00,0.00,0.00,1000200914,,
BG00014192,TOSHIBA CONSUMER PRODUCTS,20000158320,RB15966819,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-30,1.00000,THB,"6,420.00",THB,"6,420.00","6,420.00",0.00,0.00,0.00,0.00,1000200046,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L20520,RB15966820,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-10-31,1.00000,THB,"143,949.24",THB,"143,949.24","143,949.24",0.00,0.00,0.00,0.00,1000201036,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6208042,RB15966821,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-01,1.00000,THB,"52,130.40",THB,"52,130.40","52,130.40",0.00,0.00,0.00,0.00,1000201039,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6208042,RB15966822,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-01,1.00000,THB,"2,354.00",THB,"2,354.00","2,354.00",0.00,0.00,0.00,0.00,1000201067,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6208042,RB15966823,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-01,1.00000,THB,"135,633.20",THB,"135,633.20","135,633.20",0.00,0.00,0.00,0.00,1000201038,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6208042,RB15966824,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-01,1.00000,THB,"581,973.00",THB,"581,973.00","581,973.00",0.00,0.00,0.00,0.00,1000201037,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4953136955,RB15966827,2019-09-02,MR. SONGTHAM C.,09/2019,2019-12-01,1.00000,THB,"1,047,530.00",THB,"1,047,530.00","1,047,530.00",0.00,0.00,0.00,0.00,1000199358,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4952650828,RB15966828,2019-09-02,MR. SONGTHAM C.,09/2019,2019-12-01,1.00000,THB,"80,250.00",THB,"80,250.00","80,250.00",0.00,0.00,0.00,0.00,1000196736,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0294,RB15966829,2019-09-02,MR.PHASAKORN C.,09/2019,2019-12-31,1.00000,THB,"567,100.00",THB,"567,100.00","567,100.00",0.00,0.00,0.00,0.00,1000201047,,RB1
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15966834,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-11-01,1.00000,THB,"525,263.00",THB,"525,263.00","525,263.00",0.00,0.00,0.00,0.00,1000200938,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048427,RB15966835,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-11-01,1.00000,THB,"112,992.00",THB,"112,992.00","112,992.00",0.00,0.00,0.00,0.00,1000201062,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048503,RB15966836,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-11-01,1.00000,THB,"141,240.00",THB,"141,240.00","141,240.00",0.00,0.00,0.00,0.00,1000200670,,RB1
BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี,4019009101,RB15966837,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-10-02,1.00000,THB,"128,400.00",THB,"128,400.00","128,400.00",0.00,0.00,0.00,0.00,1000196078,,
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-08-290,RB15966838,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-11-16,1.00000,THB,"37,664.00",THB,"37,664.00","37,664.00",0.00,0.00,0.00,0.00,1000200831,,RB1
BG00014017,บริษัท ไทย เควายซี จำกัด,P2019-0177,RB15966839,2019-09-02,MS. AUSANEE  S.,09/2019,2019-11-01,1.00000,THB,"40,060.80",THB,"40,060.80","40,060.80",0.00,0.00,0.00,0.00,1000200798,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-08-287,RB15966840,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-12-01,1.00000,THB,"55,640.00",THB,"55,640.00","55,640.00",0.00,0.00,0.00,0.00,1000200680,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460472260,RB15966842,2019-09-02,MR. WICHANCHAI  S.,09/2019,2019-12-01,1.00000,THB,"182,723.90",THB,"182,723.90","182,723.90",0.00,0.00,0.00,0.00,1000200912,,RB1
BG00014017,บริษัท ไทย เควายซี จำกัด,P2019-0178,RB15966843,2019-09-02,MS. AUSANEE  S.,09/2019,2019-11-01,1.00000,THB,"25,423.20",THB,"25,423.20","25,423.20",0.00,0.00,0.00,0.00,1000200908,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460472678,RB15966844,2019-09-02,MR. WICHANCHAI  S.,09/2019,2019-12-01,1.00000,THB,"430,642.90",THB,"430,642.90","430,642.90",0.00,0.00,0.00,0.00,1000201057,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460472775,RB15966845,2019-09-02,MR. WICHANCHAI  S.,09/2019,2019-12-01,1.00000,THB,"191,568.09",THB,"191,568.09","191,568.09",0.00,0.00,0.00,0.00,1000201054,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-08-292,RB15966846,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-16,1.00000,THB,321.00,THB,321.00,321.00,0.00,0.00,0.00,0.00,1000201060,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-08-292,RB15966847,2019-09-02,MR.PHASAKORN C.,09/2019,2019-11-16,1.00000,THB,"26,193.60",THB,"26,193.60","26,193.60",0.00,0.00,0.00,0.00,1000201059,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-08-293,RB15966848,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-11-16,1.00000,THB,"85,172.00",THB,"85,172.00","85,172.00",0.00,0.00,0.00,0.00,1000201079,,RB1
BG00012068,บริษัท มิตซุย แอนด์ คัมปนี,-,RB15966849,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-12-01,1.00000,THB,"934,259.80",THB,"934,259.80","934,259.80",0.00,0.00,0.00,0.00,1000201087,,RB1
BG00014017,บริษัท ไทย เควายซี จำกัด,P2019-0179,RB15966850,2019-09-02,MS. AUSANEE  S.,09/2019,2019-11-01,1.00000,THB,"7,704.00",THB,"7,704.00","7,704.00",0.00,0.00,0.00,0.00,1000201098,,RB1
BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จ,PO62080438,RB15966852,2019-09-02,MR. PRAMOTE R.,09/2019,2019-11-16,1.00000,THB,"86,108.25",THB,"86,108.25","86,108.25",0.00,0.00,0.00,0.00,1000200960,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,1401085364,RB15966853,2019-09-02,MS. AUSANEE  S.,09/2019,2019-12-31,1.00000,THB,"72,353.40",THB,"72,353.40","72,353.40",0.00,0.00,0.00,0.00,1000197013,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,1401085364,RB15966854,2019-09-02,MS. AUSANEE  S.,09/2019,2019-12-31,1.00000,THB,"434,120.40",THB,"434,120.40","434,120.40",0.00,0.00,0.00,0.00,1000197012,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-08-294,RB15966855,2019-09-02,MR. KEAITTICHAI  A.,09/2019,2019-11-16,1.00000,THB,"41,815.60",THB,"41,815.60","41,815.60",0.00,0.00,0.00,0.00,1000201090,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460471536,RB15966875,2019-09-02,MS. AUSANEE  S.,09/2019,2019-12-01,1.00000,THB,"1,083,110.18",THB,"1,083,110.18","1,083,110.18",0.00,0.00,0.00,0.00,1000200299,,RB1
BG00013533,บริษัท สยาม จีอาร์พี ไพพ์ จำกั,-,RB15966878,2019-09-02,MS. SUTINA CHONLACHIT,09/2019,2019-12-01,1.00000,THB,"57,972.60",THB,"57,972.60","57,972.60",0.00,0.00,0.00,0.00,1000201135,,RB1
BG00024866,บริษัท บางกอกฟอยล์ จำกัด,PO6200697,RB15966887,2019-09-02,TAKDANAI Y.,09/2019,2019-10-02,1.00000,THB,"300,456.00",THB,"300,456.00","300,456.00",0.00,0.00,0.00,0.00,1000201086,,
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0293,RB15966896,2019-09-02,MR.PHASAKORN C.,09/2019,2019-12-31,1.00000,THB,"278,200.00",THB,"278,200.00","278,200.00",0.00,0.00,0.00,0.00,1000201048,,RB1
BG00013737,"MITSUI CHEMICALS (CHINA) CO.,L",MCIS-19-5105,RB15967059,2019-09-02,MR. SONGTHAM C.,09/2019,2019-12-11,30.47260,THB,"276,447.43",USD,"9,072.00","9,072.00",0.00,0.00,0.00,0.00,1000197956,,
BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,RWK1908-00145,RB15966856,2019-09-03,MS. KULASAB,09/2019,2020-01-01,1.00000,THB,"276,702.00",THB,"276,702.00","276,702.00",0.00,0.00,0.00,0.00,1000200750,,RB1
BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,RWK1908-00153,RB15966857,2019-09-03,MS. KULASAB,09/2019,2020-01-01,1.00000,THB,"53,286.00",THB,"53,286.00","53,286.00",0.00,0.00,0.00,0.00,1000200889,,RB1
BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,GWK1908-00065,RB15966858,2019-09-03,MS. KULASAB,09/2019,2020-01-01,1.00000,THB,"821,760.00",THB,"821,760.00","821,760.00",0.00,0.00,0.00,0.00,1000200057,,RB1
BG00013191,บริษัท อารีย์อภิรักษ์ จำกัด,-,RB15966859,2019-09-03,MR. PRAMOTE R.,09/2019,2019-11-02,1.00000,THB,"88,007.50",THB,"88,007.50","88,007.50",0.00,0.00,0.00,0.00,1000201114,,RB1
BG00013270,บริษัท พีพีจี โคทติ้งส์ (ประเท,58427,RB15966860,2019-09-03,MR. SONGTHAM C. (IT),09/2019,2019-12-02,1.00000,THB,"158,574.00",THB,"158,574.00","158,574.00",0.00,0.00,0.00,0.00,1000201031,,RB1
BG00013158,บริษัท  เลิศวัฒนกิจ  จำกัด,-,RB15966861,2019-09-03,MS. SUTINA CHONLACHIT,09/2019,2020-01-01,1.00000,THB,"67,977.10",THB,"67,977.10","67,977.10",0.00,0.00,0.00,0.00,1000200944,,RB1
BG00013263,ห้างหุ้นส่วนจำกัด บี อาร์ เอ็ม,PO62080055,RB15966862,2019-09-03,Sathitpong Khongwanglam,09/2019,2019-12-31,1.00000,THB,"231,120.00",THB,"231,120.00","231,120.00",0.00,0.00,0.00,0.00,1000200871,,
BG00013263,ห้างหุ้นส่วนจำกัด บี อาร์ เอ็ม,PO62080046,RB15966863,2019-09-03,Sathitpong Khongwanglam,09/2019,2019-12-31,1.00000,THB,"175,480.00",THB,"175,480.00","175,480.00",0.00,0.00,0.00,0.00,1000200150,,
BG00013443,บริษัท ควอลิตี้ลามิเนเตอร์ จำก,OPO-62080066,RB15966865,2019-09-03,MR. PRAMOTE R.,09/2019,2019-10-03,1.00000,THB,"20,865.00",THB,"20,865.00","20,865.00",0.00,0.00,0.00,0.00,1000201115,,
BG00023574,บริษัท ไทยเอ็คมี่โพลีพลาสแพค จ,T26208-025,RB15966866,2019-09-03,TAKDANAI Y.,09/2019,2019-10-03,1.00000,THB,"95,529.60",THB,"95,529.60","95,529.60",0.00,0.00,0.00,0.00,1000201113,,
BG00013017,บริษัท รักษ์วานิช (1992) จำกัด,-,RB15966867,2019-09-03,MS. SUTINA CHONLACHIT,09/2019,2019-12-02,1.00000,THB,"227,995.60",THB,"227,995.60","227,995.60",0.00,0.00,0.00,0.00,1000201148,,RB1
BG00016443,บริษัท เรซิ่นเอเชีย จำกัด,-,RB15966868,2019-09-03,MS. SUTINA CHONLACHIT,09/2019,2019-11-02,1.00000,THB,"299,814.00",THB,"299,814.00","299,814.00",0.00,0.00,0.00,0.00,1000200958,,
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201035,RB15966869,2019-09-03,MR. PRAMOTE R.,09/2019,2020-01-01,1.00000,THB,"45,742.50",THB,"45,742.50","45,742.50",0.00,0.00,0.00,0.00,1000201188,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201034,RB15966870,2019-09-03,MR. PRAMOTE R.,09/2019,2020-01-01,1.00000,THB,"80,918.75",THB,"80,918.75","80,918.75",0.00,0.00,0.00,0.00,1000201186,,RB1
BG00012860,บริษัท ไนน์ เคมีคอล แอนด์ พลาส,62080240,RB15966871,2019-09-03,MS. KULASAB,09/2019,2019-11-17,1.00000,THB,"87,526.00",THB,"87,526.00","87,526.00",0.00,0.00,0.00,0.00,1000201177,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1908-052,RB15966873,2019-09-03,TAKDANAI Y.,09/2019,2019-09-23,1.00000,THB,"169,508.51",THB,"169,508.51","169,508.51",0.00,0.00,0.00,0.00,1000201105,,
BG00012860,บริษัท ไนน์ เคมีคอล แอนด์ พลาส,62080216,RB15966874,2019-09-03,MS. SUTINA CHONLACHIT,09/2019,2019-11-17,1.00000,THB,"30,302.40",THB,"30,302.40","30,302.40",0.00,0.00,0.00,0.00,1000197668,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-62090017,RB15966876,2019-09-03,MR. WICHANCHAI  S.,09/2019,2019-11-02,1.00000,THB,"285,690.00",THB,"285,690.00","285,690.00",0.00,0.00,0.00,0.00,1000201121,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-62090018,RB15966877,2019-09-03,MR. WICHANCHAI  S.,09/2019,2019-11-02,1.00000,THB,"133,750.00",THB,"133,750.00","133,750.00",0.00,0.00,0.00,0.00,1000201120,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M199001/3,RB15966879,2019-09-03,MR.PHASAKORN C.,09/2019,2019-11-17,1.00000,THB,"326,979.16",THB,"326,979.16","326,979.16",0.00,0.00,0.00,0.00,1000200450,,RB1
BG00013185,บริษัท อินะบาตะ ไทย จำกัด,CTH0016738,RB15966880,2019-09-03,MS. KULASAB,09/2019,2019-09-10,1.00000,THB,"108,712.00",THB,"108,712.00",0.00,"108,712.00",0.00,0.00,0.00,1000199803,,
BG00013331,บริษัท เคมีเมท จำกัด,P190901,RB15966881,2019-09-03,MR. PRAMOTE R.,09/2019,2019-09-03,1.00000,THB,"31,137.00",THB,"31,137.00",0.00,"31,137.00",0.00,0.00,0.00,1000201116,,
BG00022145,บริษัท ทรัพย์สินเพชร จำกัด,QUO 19-08-321,RB15966882,2019-09-03,MR.PHASAKORN C.,09/2019,2019-11-02,1.00000,THB,"145,605.60",THB,"145,605.60","145,605.60",0.00,0.00,0.00,0.00,1000200334,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1908-050,RB15966883,2019-09-03,TAKDANAI Y.,09/2019,2019-11-02,1.00000,THB,"164,616.72",THB,"164,616.72","164,616.72",0.00,0.00,0.00,0.00,1000201127,,
BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,PO6208-0090,RB15966884,2019-09-03,MS. SUTINA CHONLACHIT,09/2019,2019-09-03,1.00000,THB,"39,338.55",THB,"39,338.55",0.00,"39,338.55",0.00,0.00,0.00,1000200893,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L20625,RB15966888,2019-09-03,MR. KEAITTICHAI  A.,09/2019,2019-10-31,1.00000,THB,"95,576.68",THB,"95,576.68","95,576.68",0.00,0.00,0.00,0.00,1000201119,,RB1
