Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CM7018,18-12-17,16-06-18,10-01-18,40000042969,Appearance,A001,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CM7018,18-12-17,16-06-18,10-01-18,40000042969,Color,A005,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CM7018,18-12-17,16-06-18,10-01-18,40000042969,Non Volatile Content,49.6,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CM7018,18-12-17,16-06-18,10-01-18,40000042969,Particle Size,.199,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CM7018,18-12-17,16-06-18,10-01-18,40000042969,pH,8.69,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CM7018,18-12-17,16-06-18,10-01-18,40000042969,Specific Gravity,1.068,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CM7018,18-12-17,16-06-18,10-01-18,40000042969,Viscosity,58.1,-999.0,99.9,"30oC,Viscometer"
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,MS,18.7,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Non Volatile Content,61.9,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Viscosity,A067,,,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CA8001,13-01-18,13-01-19,15-01-18,40000043153,Acid Value,5.6,4.5,6.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CA8001,13-01-18,13-01-19,15-01-18,40000043153,Appearance,A012,,,Visual Check
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CA8001,13-01-18,13-01-19,15-01-18,40000043153,Color,1,-999,3,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CA8001,13-01-18,13-01-19,15-01-18,40000043153,Non Volatile Content,61.1,59.5,61.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CA8001,13-01-18,13-01-19,15-01-18,40000043153,Viscosity,A111,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Non Volatile Content,71.5,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Viscosity,A135,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8001,12-01-18,11-07-18,15-01-18,40000043168,Acid Value,0.4,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8001,12-01-18,11-07-18,15-01-18,40000043168,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8001,12-01-18,11-07-18,15-01-18,40000043168,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8001,12-01-18,11-07-18,15-01-18,40000043168,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8001,12-01-18,11-07-18,15-01-18,40000043168,MS,13.9,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8001,12-01-18,11-07-18,15-01-18,40000043168,Non Volatile Content,70.6,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8001,12-01-18,11-07-18,15-01-18,40000043168,Viscosity,A107,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8002,09-01-18,08-07-18,15-01-18,40000043182,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8002,09-01-18,08-07-18,15-01-18,40000043182,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8002,09-01-18,08-07-18,15-01-18,40000043182,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8002,09-01-18,08-07-18,15-01-18,40000043182,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8002,09-01-18,08-07-18,15-01-18,40000043182,MS,11.4,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8002,09-01-18,08-07-18,15-01-18,40000043182,Non Volatile Content,61.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8002,09-01-18,08-07-18,15-01-18,40000043182,Viscosity,A039,,,JIS K5400
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,16-01-18,40000043247,Appearance,A001,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,16-01-18,40000043247,Color,A005,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,16-01-18,40000043247,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,16-01-18,40000043247,Particle Size,0.193,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,16-01-18,40000043247,pH,8.66,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,16-01-18,40000043247,Specific Gravity,1.067,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,16-01-18,40000043247,Viscosity,55.1,-999.0,99.9,"30oC,Viscometer"
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8002,16-01-18,15-07-18,17-01-18,40000043288,Acid Value,0.3,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8002,16-01-18,15-07-18,17-01-18,40000043288,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8002,16-01-18,15-07-18,17-01-18,40000043288,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8002,16-01-18,15-07-18,17-01-18,40000043288,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8002,16-01-18,15-07-18,17-01-18,40000043288,MS,14.0,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8002,16-01-18,15-07-18,17-01-18,40000043288,Non Volatile Content,71.1,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8002,16-01-18,15-07-18,17-01-18,40000043288,Viscosity,A111,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8003,17-01-18,16-07-18,17-01-18,40000043320,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8003,17-01-18,16-07-18,17-01-18,40000043320,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8003,17-01-18,16-07-18,17-01-18,40000043320,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8003,17-01-18,16-07-18,17-01-18,40000043320,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8003,17-01-18,16-07-18,17-01-18,40000043320,MS,11.4,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8003,17-01-18,16-07-18,17-01-18,40000043320,Non Volatile Content,61.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA8003,17-01-18,16-07-18,17-01-18,40000043320,Viscosity,A045,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Non Volatile Content,71.0,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Viscosity,A134,,,JIS K5400
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,20-01-18,40000043486,Appearance,A001,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,20-01-18,40000043486,Color,A005,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,20-01-18,40000043486,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,20-01-18,40000043486,Particle Size,0.193,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,20-01-18,40000043486,pH,8.66,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,20-01-18,40000043486,Specific Gravity,1.067,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA8001,13-01-18,12-07-18,20-01-18,40000043486,Viscosity,55.1,-999.0,99.9,"30oC,Viscometer"
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8002,17-01-18,16-07-18,20-01-18,40000043496,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8002,17-01-18,16-07-18,20-01-18,40000043496,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8002,17-01-18,16-07-18,20-01-18,40000043496,ASTM,8.0,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8002,17-01-18,16-07-18,20-01-18,40000043496,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8002,17-01-18,16-07-18,20-01-18,40000043496,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8002,17-01-18,16-07-18,20-01-18,40000043496,Non Volatile Content,56.9,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8002,17-01-18,16-07-18,20-01-18,40000043496,Viscosity,A022,,,JIS K5400
ENFC20100-DR000200,ALMATEX C201,RB11,A,CA8001,21-01-18,21-01-19,22-01-18,40000043535,Acid Value,13.2,12.0,15.0,JIS K5407
ENFC20100-DR000200,ALMATEX C201,RB11,A,CA8001,21-01-18,21-01-19,22-01-18,40000043535,Appearance,A012,,,Visual Check
ENFC20100-DR000200,ALMATEX C201,RB11,A,CA8001,21-01-18,21-01-19,22-01-18,40000043535,Color,1,-999,3,JIS K5400
ENFC20100-DR000200,ALMATEX C201,RB11,A,CA8001,21-01-18,21-01-19,22-01-18,40000043535,Non Volatile Content,68.2,67.0,69.0,JIS K5407
ENFC20100-DR000200,ALMATEX C201,RB11,A,CA8001,21-01-18,21-01-19,22-01-18,40000043535,Viscosity,A097,,,JIS K5400
ENR225000-DR000200,U-VAN 225,RB11,A,CA8001,24-01-18,24-04-18,24-01-18,40000043643,Acid Value,0.8,0.0,0.9,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CA8001,24-01-18,24-04-18,24-01-18,40000043643,Appearance,A012,,,Visual Check
ENR225000-DR000200,U-VAN 225,RB11,A,CA8001,24-01-18,24-04-18,24-01-18,40000043643,Color,10,10,29,JIS K6901
ENR225000-DR000200,U-VAN 225,RB11,A,CA8001,24-01-18,24-04-18,24-01-18,40000043643,Crater,0,0,3,TMSC(A4 x 2Panel)
ENR225000-DR000200,U-VAN 225,RB11,A,CA8001,24-01-18,24-04-18,24-01-18,40000043643,MS,7.3,2.0,8.0,20oC
ENR225000-DR000200,U-VAN 225,RB11,A,CA8001,24-01-18,24-04-18,24-01-18,40000043643,Non Volatile Content,59.1,58.0,62.0,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CA8001,24-01-18,24-04-18,24-01-18,40000043643,Viscosity,A045,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8003,24-01-18,23-07-18,24-01-18,40000043680,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8003,24-01-18,23-07-18,24-01-18,40000043680,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8003,24-01-18,23-07-18,24-01-18,40000043680,ASTM,7.4,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8003,24-01-18,23-07-18,24-01-18,40000043680,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8003,24-01-18,23-07-18,24-01-18,40000043680,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8003,24-01-18,23-07-18,24-01-18,40000043680,Non Volatile Content,57.2,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CA8003,24-01-18,23-07-18,24-01-18,40000043680,Viscosity,A020,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8003,25-01-18,24-07-18,25-01-18,40000043729,Acid Value,0.4,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8003,25-01-18,24-07-18,25-01-18,40000043729,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8003,25-01-18,24-07-18,25-01-18,40000043729,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8003,25-01-18,24-07-18,25-01-18,40000043729,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8003,25-01-18,24-07-18,25-01-18,40000043729,MS,12.9,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8003,25-01-18,24-07-18,25-01-18,40000043729,Non Volatile Content,71.7,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CA8003,25-01-18,24-07-18,25-01-18,40000043729,Viscosity,A111,,,JIS K5400
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CA8002,25-01-18,25-01-19,25-01-18,40000043731,Acid Value,6.0,5.0,7.0,JIS K5407
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CA8002,25-01-18,25-01-19,25-01-18,40000043731,Appearance,A012,,,Visual Check
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CA8002,25-01-18,25-01-19,25-01-18,40000043731,Color,1,-999,3,JIS K5400
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CA8002,25-01-18,25-01-19,25-01-18,40000043731,Non Volatile Content,61.3,58.5,61.5,JIS K5407
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CA8002,25-01-18,25-01-19,25-01-18,40000043731,Viscosity,A106,,,JIS K5400
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CA8001,25-01-18,25-01-19,26-01-18,40000043774,Acid Value,9.1,8.0,10.0,JIS K5407
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CA8001,25-01-18,25-01-19,26-01-18,40000043774,Appearance,A012,,,Visual Check
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CA8001,25-01-18,25-01-19,26-01-18,40000043774,Color,1,-999,2,JIS K5400
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CA8001,25-01-18,25-01-19,26-01-18,40000043774,Non Volatile Content,65.4,63.0,67.0,JIS K5407
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CA8001,25-01-18,25-01-19,26-01-18,40000043774,Viscosity,A083,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CA8001,12-01-18,11-07-18,26-01-18,40000043801,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CA8001,12-01-18,11-07-18,26-01-18,40000043801,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CA8001,12-01-18,11-07-18,26-01-18,40000043801,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CA8001,12-01-18,11-07-18,26-01-18,40000043801,MS,18.7,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CA8001,12-01-18,11-07-18,26-01-18,40000043801,Non Volatile Content,61.9,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CA8001,12-01-18,11-07-18,26-01-18,40000043801,Viscosity,A067,,,JIS K5400
