Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00013185,บริษัท อินะบาตะ ไทย จำกัด,CTH0029188,RB15970734,2020-01-07,NEW SALESMAN 2,01/2020,2020-01-14,1.00000,THB,108712.00,THB,108712.00,108712.00,0.00,0.00,0.00,0.00,1000210895,,
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29G78266,RB15970735,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-03-07,1.00000,THB,134006.80,THB,134006.80,134006.80,0.00,0.00,0.00,0.00,1000214242,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M201001/3,RB15970736,2020-01-07,MR.PHASAKORN C.,01/2020,2020-03-22,1.00000,THB,290119.80,THB,290119.80,290119.80,0.00,0.00,0.00,0.00,1000213458,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,20L00002,RB15970737,2020-01-07,MR. KEAITTICHAI  A.,01/2020,2020-02-29,1.00000,THB,112763.02,THB,112763.02,112763.02,0.00,0.00,0.00,0.00,1000214391,,RB1
BG00016443,บริษัท เรซิ่นเอเชีย จำกัด,-,RB15970739,2020-01-07,MR. PRAMOTE R.,01/2020,2020-03-07,1.00000,THB,73926.30,THB,73926.30,73926.30,0.00,0.00,0.00,0.00,1000214408,,
BG00013518,บริษัท เอสเคเค เคมิคอล (ไทยแลน,29234,RB15970740,2020-01-07,MR. SONGTHAM C.,01/2020,2020-03-07,1.00000,THB,883699.63,THB,883699.63,883699.63,0.00,0.00,0.00,0.00,1000212499,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,89G42971,RB15970741,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-03-07,1.00000,THB,432476.88,THB,432476.88,432476.88,0.00,0.00,0.00,0.00,1000214243,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,89L05797,RB15970742,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-03-07,1.00000,THB,216238.44,THB,216238.44,216238.44,0.00,0.00,0.00,0.00,1000213887,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-63010079,RB15970743,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-03-07,1.00000,THB,190460.00,THB,190460.00,190460.00,0.00,0.00,0.00,0.00,1000213547,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-63010080,RB15970744,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-03-07,1.00000,THB,96300.00,THB,96300.00,96300.00,0.00,0.00,0.00,0.00,1000213545,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20191200198,RB15970745,2020-01-07,MR. KEAITTICHAI  A.,01/2020,2020-02-06,1.00000,THB,107795.81,THB,107795.81,107795.81,0.00,0.00,0.00,0.00,1000213256,,RB1
BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,PO6212037,RB15970746,2020-01-07,MR.PHASAKORN C.,01/2020,2020-03-07,1.00000,THB,113248.80,THB,113248.80,113248.80,0.00,0.00,0.00,0.00,1000214301,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460493437,RB15970747,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-04-06,1.00000,THB,351486.98,THB,351486.98,351486.98,0.00,0.00,0.00,0.00,1000214411,,RB1
BG00014013,บริษัท ที เค เอส อินดัสเตรียล,TKN85A-200101,RB15970748,2020-01-07,MS. AUSANEE  S.,01/2020,2020-03-07,1.00000,THB,452610.00,THB,452610.00,452610.00,0.00,0.00,0.00,0.00,1000212091,,RB1
BG00014013,บริษัท ที เค เอส อินดัสเตรียล,TKN95A-200101,RB15970749,2020-01-07,MS. AUSANEE  S.,01/2020,2020-03-07,1.00000,THB,346680.00,THB,346680.00,346680.00,0.00,0.00,0.00,0.00,1000212090,,RB1
BG00014013,บริษัท ที เค เอส อินดัสเตรียล,TKN90A-200101,RB15970750,2020-01-07,MS. AUSANEE  S.,01/2020,2020-03-07,1.00000,THB,346680.00,THB,346680.00,346680.00,0.00,0.00,0.00,0.00,1000212088,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-12-457,RB15970751,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-04-06,1.00000,THB,142621.37,THB,142621.37,142621.37,0.00,0.00,0.00,0.00,1000213061,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-005,RB15970752,2020-01-07,MR.PHASAKORN C.,01/2020,2020-03-22,1.00000,THB,36594.00,THB,36594.00,36594.00,0.00,0.00,0.00,0.00,1000214442,,RB1
BG00013206,บริษัท พิดิไลต์ แบมโก จำกัด,LPO1920/1884,RB15970753,2020-01-07,NEW SALESMAN 2,01/2020,2020-02-29,1.00000,THB,118128.00,THB,118128.00,118128.00,0.00,0.00,0.00,0.00,1000214285,,RB1
BG00013052,บริษัท สยาม ซัน แอนด์ ยู จำกัด,005573,RB15970754,2020-01-07,NEW SALESMAN 2,01/2020,2020-03-07,1.00000,THB,24396.00,THB,24396.00,24396.00,0.00,0.00,0.00,0.00,1000212896,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,1401090720,RB15970755,2020-01-07,MS. AUSANEE  S.,01/2020,2020-03-07,1.00000,THB,487599.00,THB,487599.00,487599.00,0.00,0.00,0.00,0.00,1000213006,,RB1
BG00013005,บริษัท พีพีเอ็ม คอมเมอร์เชียล,-,RB15970760,2020-01-07,NEW SALESMAN 2,01/2020,2020-05-06,1.00000,THB,47080.00,THB,47080.00,47080.00,0.00,0.00,0.00,0.00,1000213731,,
BG00013005,บริษัท พีพีเอ็ม คอมเมอร์เชียล,-,RB15970761,2020-01-07,NEW SALESMAN 2,01/2020,2020-05-06,1.00000,THB,40660.00,THB,40660.00,40660.00,0.00,0.00,0.00,0.00,1000214475,,
BG00013731,SKK (S) PTE LTD,1350/19,RB15970762,2020-01-07,MR. SONGTHAM C.,01/2020,2020-01-07,22.06430,THB,-13026.32,SGD,-590.38,0.00,-590.38,0.00,0.00,0.00,6000003796,,
BG00026740,นายเสวตร์ โกพัฒตา,-,RB15970763,2020-01-07,URETHANE Dept.,01/2020,2020-01-07,1.00000,THB,119989.80,THB,119989.80,0.00,119989.80,0.00,0.00,0.00,1000214634,,
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-202000011,RB15970790,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-02-21,1.00000,THB,14980.00,THB,14980.00,14980.00,0.00,0.00,0.00,0.00,1000214690,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-202000011,RB15970791,2020-01-07,MR. WICHANCHAI  S.,01/2020,2020-02-06,1.00000,THB,8667.00,THB,8667.00,8667.00,0.00,0.00,0.00,0.00,1000214691,,RB1
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15970798,2020-01-07,MR. KEAITTICHAI  A.,01/2020,2020-03-07,1.00000,THB,674387.94,THB,674387.94,674387.94,0.00,0.00,0.00,0.00,1000214304,,RB1
BG00013743,"HONG PHAT CHEMICAL CO.,LTD.",19HP77,RB15970947,2020-01-07,MR. SONGTHAM C.,01/2020,2020-01-07,29.97090,THB,1058212.54,USD,35308.00,0.00,35308.00,0.00,0.00,0.00,1000211578,,
BG00013749,BASF VIETNAM COMPANY LIMITED,4955340239,RB15970948,2020-01-07,NEW SALESMAN 2,01/2020,2020-04-06,1.00000,THB,1426400.00,THB,1426400.00,1426400.00,0.00,0.00,0.00,0.00,1000212697,,
BG00017870,NIPPON PAINT VIETNAM (HANOI) C,"2606221, 2606238 AND 2606239",RB15970949,2020-01-07,NEW SALESMAN 2,01/2020,2020-03-07,29.97090,THB,896549.50,USD,29914.00,29914.00,0.00,0.00,0.00,0.00,1000212451,,
BG00013722,"MITSUI CHEMICALS,INC.",TF1910100,RB15970950,2020-01-07,MR. PRAMOTE R.,01/2020,2020-02-06,27.53850,THB,892792.66,JPY,3241980.00,3241980.00,0.00,0.00,0.00,0.00,1000201372,,
BG00013744,KANSAI PAINT ASIA PACIFIC SDN.,KPIN-IMP-1911-023,RB15970953,2020-01-07,MR. SONGTHAM C.,01/2020,2020-03-07,29.97090,THB,1210824.36,USD,40400.00,40400.00,0.00,0.00,0.00,0.00,1000209631,,
BG00013726,PT. DCC INDONESIA,DCCI/0573/19,RB15970954,2020-01-07,MR. SONGTHAM C.,01/2020,2020-03-07,29.97090,THB,1037772.38,USD,34626.00,34626.00,0.00,0.00,0.00,0.00,1000212877,,
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M201001/3,RB15970764,2020-01-08,MR.PHASAKORN C.,01/2020,2020-03-23,1.00000,THB,211196.60,THB,211196.60,211196.60,0.00,0.00,0.00,0.00,1000213460,,RB1
BG00018899,บริษัท ไอดับบลิวซีที จำกัด,V190000212,RB15970765,2020-01-08,MR. WICHANCHAI  S.,01/2020,2020-03-08,1.00000,THB,162828.32,THB,162828.32,162828.32,0.00,0.00,0.00,0.00,1000211695,,
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,20G00317,RB15970766,2020-01-08,MR. WICHANCHAI  S.,01/2020,2020-03-08,1.00000,THB,55147.80,THB,55147.80,55147.80,0.00,0.00,0.00,0.00,1000214531,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,20L00087,RB15970767,2020-01-08,MR. WICHANCHAI  S.,01/2020,2020-03-08,1.00000,THB,55147.80,THB,55147.80,55147.80,0.00,0.00,0.00,0.00,1000214530,,RB1
BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,RWK1912-00120,RB15970768,2020-01-08,MR. SONGTHAM C.,01/2020,2020-05-07,1.00000,THB,415160.00,THB,415160.00,415160.00,0.00,0.00,0.00,0.00,1000213028,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,63-0009,RB15970769,2020-01-08,MR.PHASAKORN C.,01/2020,2020-04-30,1.00000,THB,513600.00,THB,513600.00,513600.00,0.00,0.00,0.00,0.00,1000214611,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P200103,RB15970770,2020-01-08,MR. PRAMOTE R.,01/2020,2020-01-08,1.00000,THB,18059.46,THB,18059.46,0.00,18059.46,0.00,0.00,0.00,1000214463,,
BG00013331,บริษัท เคมีเมท จำกัด,P200104,RB15970771,2020-01-08,MR. PRAMOTE R.,01/2020,2020-04-30,1.00000,THB,8709.80,THB,8709.80,8709.80,0.00,0.00,0.00,0.00,1000214466,,
BG00013331,บริษัท เคมีเมท จำกัด,P200105,RB15970772,2020-01-08,MR. PRAMOTE R.,01/2020,2020-01-08,1.00000,THB,42553.90,THB,42553.90,0.00,42553.90,0.00,0.00,0.00,1000214545,,
BG00013439,บริษัท ฟิกส์เวลล์ จำกัด,PO6301/007,RB15970773,2020-01-08,MR. PRAMOTE R.,01/2020,2020-04-07,1.00000,THB,55640.00,THB,55640.00,55640.00,0.00,0.00,0.00,0.00,1000214460,,RB1
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,20000012/OP,RB15970774,2020-01-08,MR. PRAMOTE R.,01/2020,2020-04-07,1.00000,THB,494340.00,THB,494340.00,494340.00,0.00,0.00,0.00,0.00,1000214433,,RB1
BG00013057,บริษัท  อุตสาหกรรมสติ๊กเกอร์ไท,PO6301001,RB15970775,2020-01-08,MR. PRAMOTE R.,01/2020,2020-02-07,1.00000,THB,423720.00,THB,423720.00,423720.00,0.00,0.00,0.00,0.00,1000214401,,RB1
BG00013016,บริษัท เรืองอุทัยอุตสาหกรรมไม้,PB-PO002-20,RB15970776,2020-01-08,MR. PRAMOTE R.,01/2020,2020-02-07,1.00000,THB,66607.50,THB,66607.50,66607.50,0.00,0.00,0.00,0.00,1000214395,,RB1
BG00013432,บริษัท ควอลิตี้ แพคพริ้นติ้ง 2,PO6301020,RB15970777,2020-01-08,TAKDANAI Y.,01/2020,2020-03-08,1.00000,THB,298144.80,THB,298144.80,298144.80,0.00,0.00,0.00,0.00,1000214330,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1912-047,RB15970778,2020-01-08,TAKDANAI Y.,01/2020,2020-01-28,1.00000,THB,446947.56,THB,446947.56,446947.56,0.00,0.00,0.00,0.00,1000213601,,
BG00013110,บริษัท ไทยวาชิน จำกัด,6301-016,RB15970779,2020-01-08,Sathitpong Khongwanglam,01/2020,2020-05-07,1.00000,THB,117700.00,THB,117700.00,117700.00,0.00,0.00,0.00,0.00,1000214227,,RB1
BG00013136,บริษัท ยูเนียน แอนด์ โอจิ อินเ,19-12-0504,RB15970780,2020-01-08,MR. PRAMOTE R.,01/2020,2020-04-07,1.00000,THB,12198.00,THB,12198.00,12198.00,0.00,0.00,0.00,0.00,1000213810,,RB1
BG00012943,บริษัท เค.คอสมิค จำกัด,PO6212-2502,RB15970781,2020-01-08,MR. PRAMOTE R.,01/2020,2020-03-08,1.00000,THB,179760.00,THB,179760.00,179760.00,0.00,0.00,0.00,0.00,1000213754,,
BG00013070,บริษัท สหไทยอุตสาหกรรมแผ่นกั้น,DM-PM1912015,RB15970782,2020-01-08,MR. PRAMOTE R.,01/2020,2020-04-07,1.00000,THB,77425.20,THB,77425.20,77425.20,0.00,0.00,0.00,0.00,1000212657,,RB1
BG00013106,บริษัท สหไทยอาวากระดาษ จำกัด,-,RB15970783,2020-01-08,MR. PRAMOTE R.,01/2020,2020-04-07,1.00000,THB,347750.00,THB,347750.00,347750.00,0.00,0.00,0.00,0.00,1000213519,,RB1
BG00013054,บริษัท ซงเม่า นันวูเว่น จำกัด,P6212005,RB15970784,2020-01-08,MS. KULASAB,01/2020,2020-03-08,1.00000,THB,59920.00,THB,59920.00,59920.00,0.00,0.00,0.00,0.00,1000212600,,RB1
BG00012886,บริษัท บอนด์เทค เคมิคอลส์ จำกั,-,RB15970785,2020-01-08,MR. PRAMOTE R.,01/2020,2020-03-08,1.00000,THB,26536.00,THB,26536.00,26536.00,0.00,0.00,0.00,0.00,1000213192,,RB1
BG00013453,บริษัท สยามเส้นใยประดิษฐการทอ,-,RB15970786,2020-01-08,MR. PRAMOTE R.,01/2020,2020-01-08,1.00000,THB,50078.68,THB,50078.68,0.00,50078.68,0.00,0.00,0.00,1000214295,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P200102,RB15970787,2020-01-08,MR. PRAMOTE R.,01/2020,2020-01-08,1.00000,THB,17337.08,THB,17337.08,0.00,17337.08,0.00,0.00,0.00,1000214296,,
BG00016443,บริษัท เรซิ่นเอเชีย จำกัด,-,RB15970788,2020-01-08,MR. PRAMOTE R.,01/2020,2020-03-08,1.00000,THB,235935.00,THB,235935.00,235935.00,0.00,0.00,0.00,0.00,1000214408,,
BG00012887,บริษัท บูเคมี อินดัสตรี จำกัด,6200843,RB15970789,2020-01-08,Sathitpong Khongwanglam,01/2020,2020-04-07,1.00000,THB,44298.00,THB,44298.00,44298.00,0.00,0.00,0.00,0.00,1000212760,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO191225-020,RB15970792,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-08,1.00000,THB,117167.25,THB,117167.25,117167.25,0.00,0.00,0.00,0.00,1000213727,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO200107-008,RB15970793,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-08,1.00000,THB,27678.87,THB,27678.87,27678.87,0.00,0.00,0.00,0.00,1000214727,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20191200198,RB15970794,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-02-07,1.00000,THB,43118.33,THB,43118.33,43118.33,0.00,0.00,0.00,0.00,1000213258,,RB1
BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย),MTR-950/11/19,RB15970795,2020-01-08,MS. AUSANEE  S.,01/2020,2020-04-07,1.00000,THB,444050.00,THB,444050.00,444050.00,0.00,0.00,0.00,0.00,1000212879,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,20L00065,RB15970796,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-02-29,1.00000,THB,89383.52,THB,89383.52,89383.52,0.00,0.00,0.00,0.00,1000214535,,RB1
BG00013158,บริษัท  เลิศวัฒนกิจ  จำกัด,-,RB15970797,2020-01-08,MR. PRAMOTE R.,01/2020,2020-05-07,1.00000,THB,161484.40,THB,161484.40,161484.40,0.00,0.00,0.00,0.00,1000214650,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201922169,RB15970799,2020-01-08,MR.PHASAKORN C.,01/2020,2020-03-08,1.00000,THB,287756.34,THB,287756.34,287756.34,0.00,0.00,0.00,0.00,1000212410,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201922170,RB15970800,2020-01-08,MR.PHASAKORN C.,01/2020,2020-03-08,1.00000,THB,64360.50,THB,64360.50,64360.50,0.00,0.00,0.00,0.00,1000212422,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-12-466,RB15970801,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-23,1.00000,THB,184575.00,THB,184575.00,184575.00,0.00,0.00,0.00,0.00,1000213289,,RB1
BG00014001,นายสมนึก  ศรฤทธิ์ชิงชัย,QUO 20-01-009,RB15970802,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-01-08,1.00000,THB,122349.15,THB,122349.15,0.00,122349.15,0.00,0.00,0.00,1000214548,,
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460493717,RB15970803,2020-01-08,MR. WICHANCHAI  S.,01/2020,2020-04-07,1.00000,THB,268495.10,THB,268495.10,268495.10,0.00,0.00,0.00,0.00,1000214532,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-008,RB15970804,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-23,1.00000,THB,48150.00,THB,48150.00,48150.00,0.00,0.00,0.00,0.00,1000214568,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-007,RB15970805,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-23,1.00000,THB,46812.50,THB,46812.50,46812.50,0.00,0.00,0.00,0.00,1000214566,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-006,RB15970806,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-23,1.00000,THB,58422.00,THB,58422.00,58422.00,0.00,0.00,0.00,0.00,1000214613,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-006,RB15970807,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-23,1.00000,THB,7222.50,THB,7222.50,7222.50,0.00,0.00,0.00,0.00,1000214614,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050333,RB15970808,2020-01-08,MS. KULASAB,01/2020,2020-03-08,1.00000,THB,84744.00,THB,84744.00,84744.00,0.00,0.00,0.00,0.00,1000213756,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500050256,RB15970809,2020-01-08,MR. PRAMOTE R.,01/2020,2020-03-08,1.00000,THB,197736.00,THB,197736.00,197736.00,0.00,0.00,0.00,0.00,1000213607,,RB1
BG00013619,บริษัท ทีโอเอ เพอฟอร์มานซ์ โค๊,BPOD1902365,RB15970810,2020-01-08,Sathitpong Khongwanglam,01/2020,2020-05-07,1.00000,THB,462240.00,THB,462240.00,462240.00,0.00,0.00,0.00,0.00,1000213748,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4955100029,RB15970811,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,75756.00,THB,75756.00,75756.00,0.00,0.00,0.00,0.00,1000210461,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4955100027,RB15970812,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,249096.00,THB,249096.00,249096.00,0.00,0.00,0.00,0.00,1000210452,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4955086691,RB15970813,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,26322.00,THB,26322.00,26322.00,0.00,0.00,0.00,0.00,1000210366,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4955083910,RB15970814,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,654840.00,THB,654840.00,654840.00,0.00,0.00,0.00,0.00,1000210290,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4954823510,RB15970815,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,38306.00,THB,38306.00,38306.00,0.00,0.00,0.00,0.00,1000209120,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4954823508,RB15970816,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,65912.00,THB,65912.00,65912.00,0.00,0.00,0.00,0.00,1000209119,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4954823507,RB15970817,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,78966.00,THB,78966.00,78966.00,0.00,0.00,0.00,0.00,1000209118,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4954823506,RB15970818,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,17120.00,THB,17120.00,17120.00,0.00,0.00,0.00,0.00,1000209117,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4954823505,RB15970819,2020-01-08,NEW SALESMAN 2,01/2020,2020-04-07,1.00000,THB,16478.00,THB,16478.00,16478.00,0.00,0.00,0.00,0.00,1000209114,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2020-01-004,RB15970820,2020-01-08,MR. KEAITTICHAI  A.,01/2020,2020-03-23,1.00000,THB,1444.50,THB,1444.50,1444.50,0.00,0.00,0.00,0.00,1000214371,,RB1
